TxnID,AccusedMasterID,AccusedName,Counterparty,Amount,TxnDate,AccountRef
10857,0,Yashwanth Nayak,Manjunath Bhat,4539472,2024-12-08 23:30:08,AC52098689
10858,0,Pooja Kulkarni,Yashwanth Prasad,4631065,2024-12-09 00:07:57,AC74830383
10859,0,Deepak Rao,Rekha Rao,2834603,2024-12-09 00:07:57,AC13366960
10860,0,Deepak Rao,Mary Hegde,2702378,2024-12-09 00:07:57,AC84668261
10861,0,Imran Bhat,Joseph Bhat,3688219,2024-12-09 00:07:57,AC73577015
10862,0,Prakash Kulkarni,Pooja Patil,643844,2024-12-09 02:01:42,AC77081318
10863,0,Prakash Kulkarni,Vinutha Naik,1056293,2024-12-09 02:01:42,AC42327149
10864,0,Prakash Kulkarni,Anitha Patil,2436361,2024-12-09 02:01:42,AC61740308
10865,0,Prakash Kulkarni,Deepak Reddy,4166250,2024-12-09 02:01:42,AC71503319
10866,0,Mary Prasad,Prakash Rao,1368688,2024-12-09 09:04:14,AC49469346
10867,0,Mary Prasad,Vinutha Naik,739482,2024-12-09 09:04:14,AC77766022
10868,0,Mary Prasad,Rekha Rao,541396,2024-12-09 09:04:14,AC93454600
10869,0,Mary Prasad,Kiran Iyengar,329594,2024-12-09 09:04:14,AC54625664
10870,0,Mary Prasad,Suresh Nayak,2742944,2024-12-09 09:04:14,AC99104540
10871,0,Girish Prasad,Mary Gowda,1570643,2024-12-09 11:20:51,AC46560040
10872,0,Suresh Bhat,Mary Nayak,1115711,2024-12-09 11:20:51,AC71732527
10873,0,Joseph Iyengar,Ravi Kumar,4858281,2024-12-09 16:52:13,AC94062146
10874,0,Joseph Iyengar,Ravi Reddy,570182,2024-12-09 16:52:13,AC69977595
10875,0,Yashwanth Patil,Kiran Iyengar,1659368,2024-12-09 23:37:17,AC16474612
10876,0,Yashwanth Patil,Ashwini Naik,2720412,2024-12-09 23:37:17,AC34012139
10877,0,Yashwanth Patil,Suresh Rao,861856,2024-12-09 23:37:17,AC43366016
10878,0,Yashwanth Patil,Rekha Naik,3589164,2024-12-09 23:37:17,AC66691050
10879,0,Yashwanth Patil,Imran Kulkarni,4396454,2024-12-09 23:37:17,AC42047396
10880,0,Yashwanth Patil,Pooja Rao,4670169,2024-12-09 23:37:17,AC78425357
10881,0,Mary Prasad,Chetan Iyengar,27786,2024-12-10 00:18:45,AC52767997
10882,0,Anitha Naik,Rekha Shetty,4058946,2024-12-10 00:18:45,AC85331146
10883,0,Mary Prasad,Ashwini Desai,3568726,2024-12-10 00:18:45,AC95343039
10884,0,Joseph Patil,Shivakumar Nayak,571027,2024-12-10 00:18:45,AC41952147
10885,0,Joseph Patil,Suresh Iyengar,2622064,2024-12-10 00:18:45,AC14469381
10886,0,Joseph Patil,Pooja Desai,3354233,2024-12-10 00:18:45,AC76310576
10887,0,Yashwanth Rao,Chetan Patil,1051195,2024-12-10 01:43:26,AC50558853
10888,0,Yashwanth Rao,Bhavana Rao,88135,2024-12-10 01:43:26,AC25037814
10889,0,Lakshmi Desai,Rekha Naik,3095606,2024-12-10 01:43:26,AC51143661
10890,0,Yashwanth Rao,Manjunath Shetty,2287610,2024-12-10 01:43:26,AC21220564
10891,0,Lakshmi Desai,Shivakumar Reddy,4521636,2024-12-10 01:43:26,AC87598184
10892,0,Yashwanth Reddy,Kiran Bhat,4901973,2024-12-10 05:14:49,AC61812185
10893,0,Girish Bhat,Vinutha Nayak,2241224,2024-12-10 05:14:49,AC63580764
10894,0,Nagaraj Bhat,Shivakumar Patil,1673562,2024-12-10 06:42:09,AC20159497
10895,0,Mary Iyengar,Suresh Murthy,2861407,2024-12-10 06:42:09,AC20329288
10896,0,Nagaraj Bhat,Pooja Murthy,3177610,2024-12-10 06:42:09,AC33272064
10897,0,Nagaraj Bhat,Suresh Desai,1890164,2024-12-10 06:42:09,AC12609122
10898,0,Mary Rao,Vinutha Naik,3519577,2024-12-10 08:06:02,AC73956138
10899,0,Mary Rao,Manjunath Patil,1007700,2024-12-10 08:06:02,AC29703054
10900,0,Mary Rao,Vinutha Nayak,4289153,2024-12-10 08:06:02,AC67165926
10901,0,Ashwini Hegde,Shivakumar Desai,2972281,2024-12-10 11:23:57,AC59622818
10902,0,Ravi Nayak,Rekha Kulkarni,4605293,2024-12-10 11:23:57,AC80046520
10903,0,Ravi Nayak,Nagaraj Hegde,907705,2024-12-10 11:23:57,AC25735340
10904,0,Ashwini Hegde,Rekha Kumar,2483781,2024-12-10 11:23:57,AC75227979
10905,0,Ashwini Hegde,Rekha Kulkarni,4911156,2024-12-10 11:23:57,AC83160749
10906,0,Girish Nayak,Vinutha Hegde,823976,2024-12-10 12:05:51,AC43370919
10907,0,Imran Reddy,Joseph Patil,4589886,2024-12-10 12:05:51,AC46386264
10908,0,Rekha Iyengar,Kiran Bhat,3919787,2024-12-10 12:49:21,AC82474470
10909,0,Rekha Iyengar,Imran Gowda,2690290,2024-12-10 12:49:21,AC57863956
10910,0,Nagaraj Kumar,Lakshmi Iyengar,2134924,2024-12-10 15:45:20,AC46882579
10911,0,Nagaraj Kumar,Imran Reddy,250100,2024-12-10 15:45:20,AC96407150
10912,0,Ravi Naik,Pooja Nayak,2364537,2024-12-10 16:18:27,AC36691543
10913,0,Ravi Naik,Vinutha Shetty,4619386,2024-12-10 16:18:27,AC87779753
10914,0,Suresh Hegde,Rekha Murthy,2174033,2024-12-10 16:18:27,AC17460687
10915,0,Nagaraj Desai,Pooja Naik,2843669,2024-12-10 17:08:18,AC24410181
10916,0,Lakshmi Kumar,Shivakumar Hegde,3040072,2024-12-10 17:08:18,AC45418155
10917,0,Yashwanth Nayak,Anitha Iyengar,1996658,2024-12-11 00:01:41,AC90627676
10918,0,Yashwanth Nayak,Mary Reddy,1782392,2024-12-11 00:01:41,AC29164022
10919,0,Bhavana Reddy,Shivakumar Reddy,4266769,2024-12-11 00:01:41,AC59014427
10920,0,Shivakumar Desai,Kiran Kulkarni,4652199,2024-12-11 01:34:29,AC67919430
10921,0,Prakash Murthy,Rekha Rao,2853338,2024-12-11 01:34:29,AC34389304
10922,0,Imran Bhat,Yashwanth Kumar,378142,2024-12-11 01:34:29,AC58824244
10923,0,Prakash Murthy,Basavaraj Bhat,4911752,2024-12-11 01:34:29,AC62410262
10924,0,Imran Bhat,Yashwanth Gowda,4178051,2024-12-11 01:34:29,AC38284006
10925,0,Ashwini Rao,Mary Desai,1484681,2024-12-11 04:36:36,AC51090164
10926,0,Ashwini Rao,Rekha Shetty,599441,2024-12-11 04:36:36,AC78956826
10927,0,Prakash Rao,Joseph Kulkarni,4537426,2024-12-11 12:41:12,AC67268283
10928,0,Prakash Rao,Deepak Prasad,1558279,2024-12-11 12:41:12,AC18822262
10929,0,Prakash Rao,Yashwanth Rao,2798639,2024-12-11 12:41:12,AC65416413
10930,0,Prakash Rao,Ravi Rao,949433,2024-12-11 12:41:12,AC55149861
10931,0,Prakash Rao,Bhavana Kumar,2600818,2024-12-11 12:41:12,AC96066538
10932,0,Lakshmi Murthy,Bhavana Rao,3233604,2024-12-11 15:35:40,AC50497522
10933,0,Joseph Iyengar,Rekha Iyengar,2217114,2024-12-11 15:35:40,AC45182768
10934,0,Joseph Iyengar,Bhavana Nayak,748401,2024-12-11 15:35:40,AC18220045
10935,0,Joseph Iyengar,Rekha Bhat,3678312,2024-12-11 15:35:40,AC22837056
10936,0,Lakshmi Nayak,Deepak Nayak,170299,2024-12-11 15:35:40,AC32883344
10937,0,Vinutha Gowda,Yashwanth Rao,364808,2024-12-11 17:05:27,AC24934616
10938,0,Fatima Rao,Prakash Iyengar,250678,2024-12-11 17:05:27,AC78474120
10939,0,Mary Kumar,Vinutha Nayak,858320,2024-12-11 17:17:15,AC25045666
10940,0,Mary Kumar,Kiran Naik,1587331,2024-12-11 17:17:15,AC41942707
10941,0,Mary Kumar,Manjunath Kulkarni,4548706,2024-12-11 17:17:15,AC69434936
10942,0,Girish Kumar,Anitha Patil,1044044,2024-12-11 19:42:37,AC48413970
10943,0,Girish Kumar,Ashwini Gowda,4895065,2024-12-11 19:42:37,AC62423472
10944,0,Girish Kumar,Prakash Reddy,877194,2024-12-11 19:42:37,AC67776496
10945,0,Lakshmi Iyengar,Fatima Nayak,2054739,2024-12-11 20:21:05,AC82040175
10946,0,Yashwanth Kumar,Bhavana Prasad,3291992,2024-12-11 20:21:05,AC77236273
10947,0,Yashwanth Kumar,Anitha Gowda,653296,2024-12-11 20:21:05,AC44134535
10948,0,Lakshmi Iyengar,Mary Desai,2451314,2024-12-11 20:21:05,AC64312436
10949,0,Lakshmi Iyengar,Shivakumar Rao,3523751,2024-12-11 20:21:05,AC52685902
10950,0,Chetan Bhat,Nagaraj Naik,2871555,2024-12-11 21:54:25,AC96891239
10951,0,Vinutha Kumar,Girish Desai,2495007,2024-12-11 21:54:25,AC89369852
10952,0,Vinutha Kumar,Suresh Bhat,220079,2024-12-11 21:54:25,AC90294988
10953,0,Lakshmi Patil,Ashwini Rao,484218,2024-12-11 21:54:25,AC99910480
10954,0,Vinutha Kumar,Bhavana Naik,3952419,2024-12-11 21:54:25,AC28249374
10955,0,Vinutha Kumar,Yashwanth Patil,1160011,2024-12-11 21:54:25,AC21132353
10956,0,Pooja Gowda,Rekha Reddy,3152013,2024-12-12 02:41:43,AC26483600
10957,0,Pooja Gowda,Pooja Reddy,344615,2024-12-12 02:41:43,AC20720257
10958,0,Nagaraj Murthy,Chetan Patil,2481749,2024-12-12 03:09:18,AC87416044
10959,0,Nagaraj Murthy,Yashwanth Patil,1662806,2024-12-12 03:09:18,AC60284011
10960,0,Suresh Shetty,Kiran Prasad,4844216,2024-12-12 03:13:41,AC82085288
10961,0,Suresh Shetty,Nagaraj Reddy,4483773,2024-12-12 03:13:41,AC66438899
10962,0,Suresh Shetty,Chetan Bhat,681771,2024-12-12 03:13:41,AC30730445
10963,0,Deepak Naik,Fatima Iyengar,1049764,2024-12-12 03:36:56,AC74459122
10964,0,Lakshmi Shetty,Pooja Prasad,1051470,2024-12-12 03:36:56,AC15949894
10965,0,Lakshmi Shetty,Suresh Bhat,1541705,2024-12-12 03:36:56,AC34976054
10966,0,Deepak Naik,Rekha Gowda,781086,2024-12-12 03:36:56,AC93861317
10967,0,Nagaraj Iyengar,Lakshmi Hegde,4132087,2024-12-12 03:42:51,AC45633892
10968,0,Suresh Kumar,Imran Shetty,3990000,2024-12-12 03:42:51,AC63528997
10969,0,Suresh Kumar,Bhavana Patil,1035217,2024-12-12 03:42:51,AC27789825
10970,0,Lakshmi Naik,Pooja Murthy,93674,2024-12-12 04:30:36,AC88894658
10971,0,Chetan Iyengar,Basavaraj Desai,4213962,2024-12-12 04:30:36,AC33787086
10972,0,Lakshmi Naik,Imran Reddy,2933037,2024-12-12 04:30:36,AC18030530
10973,0,Lakshmi Naik,Imran Prasad,2320441,2024-12-12 04:30:36,AC68277667
10974,0,Lakshmi Naik,Vinutha Hegde,355490,2024-12-12 04:30:36,AC21281321
10975,0,Chetan Iyengar,Rekha Naik,221709,2024-12-12 04:30:36,AC20777771
10976,0,Kiran Prasad,Mary Bhat,4901674,2024-12-12 06:02:29,AC97864064
10977,0,Kiran Prasad,Rekha Desai,1430129,2024-12-12 06:02:29,AC90400968
10978,0,Kiran Prasad,Yashwanth Iyengar,4236683,2024-12-12 06:02:29,AC78068445
10979,0,Nagaraj Kumar,Bhavana Kumar,4631012,2024-12-12 06:02:29,AC33115391
10980,0,Suresh Hegde,Suresh Kulkarni,4743478,2024-12-12 07:14:23,AC34068897
10981,0,Suresh Hegde,Lakshmi Reddy,4245106,2024-12-12 07:14:23,AC59301939
10982,0,Suresh Kulkarni,Shivakumar Nayak,4282697,2024-12-12 10:26:23,AC45080815
10983,0,Suresh Kulkarni,Kiran Bhat,3427147,2024-12-12 10:26:23,AC54489192
10984,0,Chetan Kulkarni,Rekha Rao,3084731,2024-12-12 10:26:23,AC26620231
10985,0,Chetan Kulkarni,Rekha Naik,3102286,2024-12-12 10:26:23,AC45980585
10986,0,Mary Kulkarni,Nagaraj Patil,595756,2024-12-12 13:36:04,AC75209323
10987,0,Mary Kulkarni,Shivakumar Murthy,1558872,2024-12-12 13:36:04,AC90837599
10988,0,Girish Nayak,Joseph Bhat,4669741,2024-12-12 15:41:48,AC28444124
10989,0,Basavaraj Prasad,Nagaraj Patil,405772,2024-12-12 15:41:48,AC90152986
10990,0,Imran Nayak,Shivakumar Reddy,532568,2024-12-12 18:20:23,AC16639230
10991,0,Imran Nayak,Nagaraj Kulkarni,3365680,2024-12-12 18:20:23,AC29555660
10992,0,Imran Nayak,Joseph Rao,2395260,2024-12-12 18:20:23,AC36201756
10993,0,Ashwini Reddy,Anitha Murthy,223922,2024-12-12 18:20:23,AC51360490
10994,0,Prakash Iyengar,Anitha Bhat,2372854,2024-12-12 23:25:50,AC70093170
10995,0,Rekha Iyengar,Pooja Murthy,711868,2024-12-12 23:25:50,AC88380828
10996,0,Imran Kumar,Ashwini Kumar,1538521,2024-12-13 00:14:56,AC31840980
10997,0,Imran Kumar,Manjunath Reddy,2494090,2024-12-13 00:14:56,AC17493136
10998,0,Deepak Kulkarni,Deepak Desai,883625,2024-12-13 00:14:56,AC89630301
10999,0,Anitha Naik,Fatima Hegde,383572,2024-12-13 01:09:24,AC26007136
11000,0,Bhavana Nayak,Kiran Bhat,974140,2024-12-13 01:09:24,AC96989974
11001,0,Imran Bhat,Ravi Nayak,2722198,2024-12-13 01:09:24,AC62922036
11002,0,Imran Bhat,Pooja Rao,1615543,2024-12-13 01:09:24,AC79499738
11003,0,Imran Bhat,Joseph Rao,3180493,2024-12-13 01:09:24,AC88025698
11004,0,Girish Hegde,Pooja Iyengar,1759131,2024-12-13 02:39:25,AC70218911
11005,0,Imran Iyengar,Basavaraj Murthy,4770103,2024-12-13 02:39:25,AC66554929
11006,0,Girish Hegde,Nagaraj Bhat,4121965,2024-12-13 02:39:25,AC28005813
11007,0,Joseph Prasad,Mary Rao,920446,2024-12-13 04:43:43,AC84271657
11008,0,Joseph Prasad,Fatima Shetty,3383704,2024-12-13 04:43:43,AC49921071
11009,0,Lakshmi Murthy,Ashwini Prasad,1487745,2024-12-13 07:18:15,AC72740869
11010,0,Yashwanth Kumar,Deepak Gowda,1774478,2024-12-13 07:18:15,AC92366110
11011,0,Fatima Bhat,Nagaraj Kumar,4854651,2024-12-13 07:18:15,AC42821543
11012,0,Fatima Bhat,Deepak Hegde,2995718,2024-12-13 07:18:15,AC91704721
11013,0,Fatima Bhat,Anitha Kulkarni,3704763,2024-12-13 07:18:15,AC82849163
11014,0,Yashwanth Prasad,Anitha Kulkarni,84530,2024-12-13 08:05:01,AC85932980
11015,0,Rekha Naik,Deepak Shetty,2536962,2024-12-13 08:05:01,AC76841497
11016,0,Yashwanth Prasad,Joseph Rao,1703943,2024-12-13 08:05:01,AC97453111
11017,0,Yashwanth Prasad,Lakshmi Murthy,3566949,2024-12-13 08:05:01,AC88201987
11018,0,Pooja Reddy,Rekha Gowda,3952402,2024-12-13 14:50:34,AC37693977
11019,0,Pooja Reddy,Pooja Naik,3066868,2024-12-13 14:50:34,AC72432421
11020,0,Pooja Reddy,Vinutha Nayak,2027474,2024-12-13 14:50:34,AC88736499
11021,0,Yashwanth Naik,Basavaraj Shetty,3934586,2024-12-13 14:50:34,AC58994901
11022,0,Chetan Murthy,Basavaraj Rao,4657751,2024-12-13 14:50:34,AC79405064
11023,0,Vinutha Shetty,Joseph Kumar,530358,2024-12-13 17:43:15,AC85638106
11024,0,Shivakumar Naik,Manjunath Kulkarni,3616022,2024-12-13 17:43:15,AC89477293
11025,0,Vinutha Rao,Girish Kulkarni,4510998,2024-12-13 20:47:57,AC99336107
11026,0,Vinutha Rao,Suresh Rao,99651,2024-12-13 20:47:57,AC79974253
11027,0,Fatima Shetty,Basavaraj Bhat,2347087,2024-12-13 20:47:57,AC38943987
11028,0,Ashwini Shetty,Nagaraj Patil,1322678,2024-12-13 20:47:57,AC17350768
11029,0,Fatima Shetty,Nagaraj Shetty,3640913,2024-12-13 20:47:57,AC52755876
11030,0,Ashwini Shetty,Girish Desai,3284754,2024-12-13 20:47:57,AC77762677
11031,0,Manjunath Iyengar,Mary Patil,4385854,2024-12-13 21:41:02,AC12527888
11032,0,Manjunath Iyengar,Prakash Naik,1093529,2024-12-13 21:41:02,AC95710973
11033,0,Manjunath Iyengar,Basavaraj Murthy,800356,2024-12-13 21:41:02,AC52693319
11034,0,Manjunath Iyengar,Yashwanth Gowda,3689258,2024-12-13 21:41:02,AC73980362
11035,0,Prakash Gowda,Chetan Bhat,968000,2024-12-13 23:51:28,AC89655981
11036,0,Prakash Gowda,Nagaraj Rao,3011809,2024-12-13 23:51:28,AC15047497
11037,0,Prakash Gowda,Ashwini Bhat,1156497,2024-12-13 23:51:28,AC12401400
11038,0,Nagaraj Bhat,Lakshmi Shetty,2309724,2024-12-14 00:17:52,AC37905219
11039,0,Fatima Nayak,Suresh Murthy,2634781,2024-12-14 00:17:52,AC75913566
11040,0,Fatima Nayak,Ravi Hegde,4854588,2024-12-14 00:17:52,AC34109190
11041,0,Nagaraj Bhat,Imran Patil,4208465,2024-12-14 00:17:52,AC56716256
11042,0,Fatima Nayak,Imran Hegde,2375120,2024-12-14 00:17:52,AC82003763
11043,0,Fatima Bhat,Deepak Nayak,2954061,2024-12-14 01:06:57,AC30232063
11044,0,Rekha Gowda,Ashwini Shetty,2456128,2024-12-14 01:06:57,AC93022732
11045,0,Rekha Gowda,Ravi Prasad,2110405,2024-12-14 01:06:57,AC85462694
11046,0,Nagaraj Nayak,Lakshmi Nayak,4175547,2024-12-14 01:06:57,AC85483536
11047,0,Fatima Bhat,Prakash Naik,3599694,2024-12-14 01:06:57,AC55882953
11048,0,Nagaraj Nayak,Deepak Shetty,1939163,2024-12-14 01:06:57,AC47208561
11049,0,Imran Rao,Deepak Murthy,575986,2024-12-14 01:15:48,AC78363508
11050,0,Lakshmi Reddy,Yashwanth Gowda,214376,2024-12-14 01:15:48,AC67571210
11051,0,Anitha Shetty,Lakshmi Kulkarni,4924675,2024-12-14 11:39:13,AC12876808
11052,0,Anitha Shetty,Suresh Prasad,1214434,2024-12-14 11:39:13,AC92251665
11053,0,Manjunath Nayak,Girish Gowda,3223216,2024-12-14 11:39:13,AC91026113
11054,0,Rekha Desai,Suresh Bhat,4437992,2024-12-14 17:48:48,AC50277778
11055,0,Rekha Desai,Mary Hegde,1623298,2024-12-14 17:48:48,AC10043405
11056,0,Bhavana Bhat,Imran Kulkarni,1681727,2024-12-14 20:24:33,AC76096874
11057,0,Bhavana Bhat,Deepak Prasad,3499398,2024-12-14 20:24:33,AC21800294
11058,0,Bhavana Bhat,Basavaraj Patil,2886675,2024-12-14 20:24:33,AC45414479
11059,0,Nagaraj Prasad,Kiran Nayak,2255092,2024-12-15 01:03:50,AC10794488
11060,0,Nagaraj Prasad,Manjunath Naik,2075943,2024-12-15 01:03:50,AC68892402
11061,0,Nagaraj Prasad,Anitha Nayak,691047,2024-12-15 01:03:50,AC58351157
11062,0,Bhavana Murthy,Yashwanth Kumar,209512,2024-12-15 10:18:39,AC69521337
11063,0,Yashwanth Gowda,Anitha Reddy,4873730,2024-12-15 10:18:39,AC22963230
11064,0,Bhavana Murthy,Shivakumar Rao,1171373,2024-12-15 10:18:39,AC58597506
11065,0,Bhavana Murthy,Rekha Bhat,2888590,2024-12-15 10:18:39,AC77089274
11066,0,Kiran Kulkarni,Imran Naik,1056234,2024-12-15 21:53:41,AC62589515
11067,0,Kiran Kulkarni,Ashwini Murthy,234551,2024-12-15 21:53:41,AC66510930
11068,0,Kiran Kulkarni,Joseph Gowda,2620880,2024-12-15 21:53:41,AC39894704
11069,0,Kiran Kulkarni,Mary Rao,3923956,2024-12-15 21:53:41,AC27206836
11070,0,Kiran Kulkarni,Lakshmi Bhat,336078,2024-12-15 21:53:41,AC26066798
11071,0,Yashwanth Bhat,Ravi Reddy,4604526,2024-12-15 23:00:10,AC13094719
11072,0,Yashwanth Bhat,Pooja Murthy,2150613,2024-12-15 23:00:10,AC56098101
11073,0,Girish Reddy,Nagaraj Nayak,3560755,2024-12-15 23:45:07,AC60265557
11074,0,Manjunath Kumar,Joseph Bhat,523264,2024-12-15 23:45:07,AC72519188
11075,0,Girish Reddy,Bhavana Prasad,4616172,2024-12-15 23:45:07,AC13827150
11076,0,Girish Reddy,Lakshmi Nayak,2526361,2024-12-15 23:45:07,AC36265118
11077,0,Girish Reddy,Yashwanth Murthy,1774634,2024-12-15 23:45:07,AC22547688
11078,0,Girish Reddy,Fatima Iyengar,4825177,2024-12-15 23:45:07,AC45538046
11079,0,Bhavana Nayak,Basavaraj Shetty,4686646,2024-12-16 00:48:28,AC74775032
11080,0,Bhavana Nayak,Ashwini Reddy,1216576,2024-12-16 00:48:28,AC76891145
11081,0,Bhavana Nayak,Girish Rao,4232137,2024-12-16 00:48:28,AC83528094
11082,0,Bhavana Nayak,Deepak Kulkarni,3282941,2024-12-16 00:48:28,AC51317540
11083,0,Bhavana Nayak,Kiran Prasad,1147598,2024-12-16 00:48:28,AC55760662
11084,0,Imran Gowda,Manjunath Reddy,4592824,2024-12-16 04:17:23,AC65505902
11085,0,Imran Gowda,Rekha Prasad,4371383,2024-12-16 04:17:23,AC97386333
11086,0,Imran Gowda,Bhavana Naik,3864043,2024-12-16 04:17:23,AC87482293
11087,0,Imran Gowda,Chetan Kumar,3787419,2024-12-16 04:17:23,AC96360781
11088,0,Pooja Murthy,Basavaraj Prasad,2519356,2024-12-16 05:23:21,AC79107720
11089,0,Imran Reddy,Imran Prasad,2852107,2024-12-16 05:23:21,AC17520907
11090,0,Imran Reddy,Kiran Reddy,4276477,2024-12-16 05:23:21,AC65999169
11091,0,Imran Reddy,Ravi Gowda,1051539,2024-12-16 05:23:21,AC17874929
11092,0,Manjunath Kulkarni,Manjunath Kumar,3682782,2024-12-16 05:23:21,AC81859454
11093,0,Ravi Murthy,Pooja Shetty,4161720,2024-12-16 07:36:52,AC34661671
11094,0,Manjunath Patil,Ashwini Rao,3454258,2024-12-16 07:36:52,AC98975194
11095,0,Yashwanth Gowda,Kiran Desai,1876215,2024-12-16 13:38:03,AC79591219
11096,0,Yashwanth Gowda,Chetan Patil,3260732,2024-12-16 13:38:03,AC65413324
11097,0,Anitha Shetty,Nagaraj Shetty,1855596,2024-12-16 15:43:57,AC60240466
11098,0,Yashwanth Kumar,Kiran Prasad,4277131,2024-12-16 15:43:57,AC69712441
11099,0,Chetan Kulkarni,Prakash Rao,3787070,2024-12-16 15:49:22,AC49180476
11100,0,Chetan Kulkarni,Ashwini Bhat,1464699,2024-12-16 15:49:22,AC82497622
11101,0,Mary Prasad,Nagaraj Rao,2016079,2024-12-16 15:49:22,AC79742148
11102,0,Anitha Gowda,Shivakumar Nayak,4940139,2024-12-16 15:49:22,AC23424887
11103,0,Mary Reddy,Bhavana Rao,1472010,2024-12-16 15:50:16,AC12407057
11104,0,Mary Reddy,Shivakumar Patil,4656059,2024-12-16 15:50:16,AC90251845
11105,0,Yashwanth Naik,Kiran Bhat,3781953,2024-12-16 23:30:51,AC37522940
11106,0,Deepak Shetty,Kiran Naik,3530208,2024-12-16 23:30:51,AC22859666
11107,0,Deepak Shetty,Rekha Naik,130160,2024-12-16 23:30:51,AC41012839
11108,0,Deepak Shetty,Basavaraj Desai,962752,2024-12-16 23:30:51,AC83196449
11109,0,Deepak Shetty,Vinutha Prasad,2029515,2024-12-16 23:30:51,AC95003705
11110,0,Ravi Gowda,Imran Patil,4596112,2024-12-17 05:56:21,AC10972174
11111,0,Bhavana Patil,Ravi Patil,2153959,2024-12-17 05:56:21,AC65965409
11112,0,Chetan Reddy,Fatima Shetty,3650000,2024-12-17 08:04:21,AC63029219
11113,0,Chetan Reddy,Imran Bhat,3878643,2024-12-17 08:04:21,AC11876374
11114,0,Chetan Reddy,Nagaraj Patil,1237967,2024-12-17 08:04:21,AC96238866
11115,0,Chetan Reddy,Yashwanth Bhat,2058451,2024-12-17 08:04:21,AC78649037
11116,0,Chetan Reddy,Girish Nayak,1705774,2024-12-17 08:04:21,AC28464814
11117,0,Lakshmi Rao,Manjunath Shetty,901793,2024-12-17 15:27:59,AC97152624
11118,0,Prakash Shetty,Manjunath Prasad,1594301,2024-12-17 15:27:59,AC12373677
11119,0,Chetan Murthy,Rekha Gowda,2582778,2024-12-17 16:53:03,AC42617027
11120,0,Chetan Murthy,Mary Rao,2847644,2024-12-17 16:53:03,AC89077848
11121,0,Chetan Murthy,Basavaraj Kumar,4550805,2024-12-17 16:53:03,AC33151636
11122,0,Chetan Murthy,Manjunath Kulkarni,3473347,2024-12-17 16:53:03,AC21384520
11123,0,Joseph Desai,Shivakumar Iyengar,374781,2024-12-17 18:43:28,AC54484684
11124,0,Joseph Desai,Mary Naik,880491,2024-12-17 18:43:28,AC37418313
11125,0,Joseph Desai,Fatima Kulkarni,2362498,2024-12-17 18:43:28,AC80372093
11126,0,Vinutha Kulkarni,Imran Desai,2680968,2024-12-17 18:44:32,AC94273231
11127,0,Rekha Shetty,Imran Naik,3131868,2024-12-17 18:44:32,AC28626526
11128,0,Mary Shetty,Kiran Rao,549891,2024-12-18 00:53:28,AC80753489
11129,0,Mary Shetty,Shivakumar Nayak,941065,2024-12-18 00:53:28,AC21679625
11130,0,Mary Iyengar,Anitha Reddy,2136064,2024-12-18 00:53:28,AC20530880
11131,0,Mary Iyengar,Anitha Reddy,156752,2024-12-18 00:53:28,AC92447510
11132,0,Mary Shetty,Chetan Prasad,3733633,2024-12-18 00:53:28,AC27551752
11133,0,Mary Shetty,Prakash Kumar,3355146,2024-12-18 00:53:28,AC79728732
11134,0,Basavaraj Bhat,Prakash Bhat,1274111,2024-12-18 07:58:57,AC52882713
11135,0,Basavaraj Bhat,Anitha Nayak,3427747,2024-12-18 07:58:57,AC43459821
11136,0,Basavaraj Bhat,Ashwini Shetty,4619095,2024-12-18 07:58:57,AC84735369
11137,0,Basavaraj Bhat,Ashwini Murthy,1396038,2024-12-18 07:58:57,AC30415500
11138,0,Basavaraj Bhat,Girish Reddy,4717943,2024-12-18 07:58:57,AC89264442
11139,0,Basavaraj Bhat,Girish Iyengar,2540908,2024-12-18 07:58:57,AC71842665
11140,0,Vinutha Patil,Ravi Iyengar,2817609,2024-12-18 08:46:30,AC29466623
11141,0,Vinutha Patil,Prakash Patil,4329404,2024-12-18 08:46:30,AC84604864
11142,0,Vinutha Patil,Ravi Prasad,2125454,2024-12-18 08:46:30,AC72601459
11143,0,Yashwanth Rao,Mary Nayak,2826141,2024-12-18 08:50:43,AC30977160
11144,0,Pooja Murthy,Lakshmi Desai,3507172,2024-12-18 08:50:43,AC91043849
11145,0,Pooja Murthy,Chetan Nayak,2600946,2024-12-18 08:50:43,AC68486081
11146,0,Shivakumar Kulkarni,Basavaraj Patil,1514669,2024-12-18 16:03:34,AC61954920
11147,0,Shivakumar Kulkarni,Suresh Desai,2669647,2024-12-18 16:03:34,AC54396327
11148,0,Shivakumar Kulkarni,Rekha Naik,3719098,2024-12-18 16:03:34,AC70527231
11149,0,Mary Murthy,Pooja Nayak,81498,2024-12-18 16:34:57,AC59494803
11150,0,Shivakumar Bhat,Chetan Bhat,1391480,2024-12-18 16:34:57,AC49135869
11151,0,Mary Murthy,Basavaraj Murthy,1666234,2024-12-18 16:34:57,AC18030918
11152,0,Shivakumar Bhat,Mary Shetty,3554035,2024-12-18 16:34:57,AC34380409
11153,0,Mary Murthy,Manjunath Reddy,2026567,2024-12-18 16:34:57,AC65067454
11154,0,Yashwanth Prasad,Vinutha Nayak,460622,2024-12-18 16:34:57,AC91291853
11155,0,Chetan Shetty,Suresh Murthy,4541358,2024-12-18 20:01:35,AC89457503
