LinkID,AccusedA,AccusedB,SharedCases,RingID
15014,Joseph Gowda,Mary Iyengar,2,0
15017,Basavaraj Rao,Girish Kulkarni,2,5
15024,Ashwini Gowda,Vinutha Nayak,2,0
15025,Ashwini Gowda,Ashwini Naik,2,5
15027,Deepak Shetty,Mary Reddy,2,5
15028,Mary Nayak,Nagaraj Kumar,2,0
15030,Deepak Kumar,Nagaraj Kumar,2,0
15031,Nagaraj Bhat,Yashwanth Desai,2,3
15034,Joseph Kulkarni,Pooja Nayak,2,0
15035,Ashwini Desai,Deepak Gowda,2,0
15039,Ravi Kulkarni,Rekha Shetty,2,3
15040,Mary Rao,Nagaraj Kulkarni,2,4
15042,Fatima Hegde,Mary Rao,2,0
15048,Basavaraj Iyengar,Pooja Nayak,2,3
15049,Mary Gowda,Ravi Iyengar,2,0
15051,Anitha Naik,Fatima Bhat,2,0
15056,Girish Murthy,Imran Gowda,2,0
15057,Shivakumar Rao,Vinutha Naik,2,0
15059,Nagaraj Bhat,Shivakumar Rao,2,3
15063,Prakash Naik,Vinutha Murthy,2,2
15064,Kiran Hegde,Vinutha Murthy,2,3
15068,Basavaraj Naik,Bhavana Hegde,2,0
15070,Chetan Bhat,Girish Rao,2,0
15076,Bhavana Gowda,Deepak Prasad,2,1
15078,Nagaraj Kumar,Yashwanth Kulkarni,2,0
15082,Ashwini Gowda,Chetan Shetty,2,0
15084,Chetan Gowda,Suresh Bhat,2,7
15086,Deepak Nayak,Pooja Hegde,2,0
15088,Rekha Shetty,Shivakumar Hegde,2,3
15092,Bhavana Desai,Mary Desai,2,5
15095,Anitha Naik,Kiran Iyengar,2,0
15097,Fatima Bhat,Pooja Gowda,2,3
15098,Fatima Bhat,Imran Gowda,2,0
15104,Joseph Patil,Prakash Prasad,2,3
15105,Bhavana Patil,Prakash Rao,2,0
15106,Girish Hegde,Prakash Rao,2,4
15112,Ashwini Bhat,Bhavana Nayak,2,2
15115,Chetan Bhat,Nagaraj Kumar,2,0
15116,Mary Gowda,Mary Reddy,2,5
15118,Mary Gowda,Vinutha Desai,2,0
15120,Rekha Kulkarni,Shivakumar Shetty,2,8
15121,Lakshmi Desai,Mary Nayak,2,0
15124,Girish Bhat,Manjunath Desai,2,6
15126,Lakshmi Kulkarni,Rekha Hegde,2,0
15127,Rekha Hegde,Shivakumar Patil,2,0
15131,Lakshmi Kulkarni,Shivakumar Patil,2,0
15137,Girish Kulkarni,Joseph Kumar,2,5
15140,Deepak Murthy,Pooja Desai,2,0
15141,Basavaraj Patil,Prakash Reddy,2,2
15142,Anitha Desai,Basavaraj Patil,2,2
15144,Prakash Nayak,Shivakumar Gowda,2,3
15147,Ashwini Kulkarni,Rekha Rao,2,0
15148,Ashwini Desai,Rekha Rao,2,0
15150,Deepak Reddy,Kiran Desai,2,0
15154,Girish Kulkarni,Kiran Kumar,2,5
15155,Fatima Kulkarni,Mary Iyengar,2,3
15157,Fatima Kulkarni,Kiran Nayak,2,3
15158,Fatima Shetty,Girish Patil,2,7
15159,Fatima Shetty,Prakash Hegde,2,7
15160,Chetan Kumar,Lakshmi Iyengar,2,0
15161,Chetan Kumar,Vinutha Kumar,2,0
15163,Fatima Kumar,Manjunath Shetty,2,4
15166,Basavaraj Patil,Pooja Patil,2,2
15168,Ashwini Desai,Joseph Gowda,2,0
15173,Ravi Iyengar,Vinutha Naik,2,0
15179,Girish Naik,Prakash Iyengar,2,5
15180,Prakash Iyengar,Rekha Murthy,2,5
15181,Anitha Rao,Girish Shetty,2,4
15183,Basavaraj Shetty,Imran Nayak,2,0
15196,Mary Patil,Rekha Bhat,2,0
15199,Lakshmi Nayak,Prakash Reddy,2,1
15200,Fatima Rao,Prakash Reddy,2,0
15204,Bhavana Patil,Suresh Shetty,2,0
15209,Lakshmi Shetty,Suresh Gowda,2,0
15214,Prakash Prasad,Vinutha Patil,2,2
15216,Mary Rao,Yashwanth Nayak,2,0
15219,Kiran Kumar,Lakshmi Shetty,2,0
15222,Anitha Murthy,Kiran Murthy,2,8
15223,Joseph Murthy,Kiran Murthy,2,8
15225,Rekha Bhat,Shivakumar Shetty,2,8
15227,Mary Naik,Rekha Bhat,2,7
15229,Basavaraj Bhat,Pooja Gowda,2,2
15230,Basavaraj Bhat,Suresh Patil,2,2
15236,Chetan Hegde,Yashwanth Reddy,2,5
15238,Chetan Naik,Imran Nayak,2,0
15239,Joseph Naik,Pooja Patil,2,5
15240,Joseph Gowda,Manjunath Rao,2,0
15243,Joseph Hegde,Suresh Shetty,2,7
15244,Mary Murthy,Nagaraj Naik,2,8
15246,Nagaraj Naik,Vinutha Rao,2,0
15251,Bhavana Desai,Shivakumar Prasad,2,5
15254,Mary Iyengar,Shivakumar Shetty,2,8
15255,Anitha Reddy,Fatima Kumar,2,0
15263,Anitha Prasad,Fatima Nayak,2,0
15266,Ashwini Hegde,Fatima Prasad,2,0
15268,Vinutha Kulkarni,Yashwanth Naik,2,0
15271,Bhavana Gowda,Fatima Prasad,2,1
15272,Fatima Prasad,Suresh Kulkarni,2,0
15274,Manjunath Murthy,Pooja Murthy,2,0
15276,Basavaraj Prasad,Deepak Murthy,2,0
15277,Kiran Iyengar,Nagaraj Rao,2,0
15280,Ravi Bhat,Yashwanth Hegde,2,0
15289,Chetan Murthy,Joseph Gowda,2,0
15294,Lakshmi Iyengar,Mary Shetty,2,0
15297,Ravi Reddy,Yashwanth Nayak,2,1
15302,Anitha Reddy,Deepak Kulkarni,2,0
15303,Joseph Hegde,Suresh Kumar,2,7
15305,Prakash Iyengar,Rekha Nayak,2,5
15308,Anitha Patil,Basavaraj Rao,2,0
15312,Manjunath Kulkarni,Yashwanth Kumar,2,0
15316,Bhavana Desai,Deepak Murthy,2,5
15322,Bhavana Kulkarni,Bhavana Prasad,2,3
15323,Chetan Desai,Manjunath Naik,2,0
15325,Chetan Desai,Chetan Kulkarni,2,0
15329,Deepak Shetty,Rekha Patil,2,0
15330,Girish Kulkarni,Rekha Patil,2,5
15331,Deepak Desai,Deepak Shetty,2,0
15332,Deepak Desai,Girish Kulkarni,2,5
15335,Anitha Rao,Manjunath Nayak,2,4
15336,Fatima Prasad,Joseph Naik,2,5
15346,Mary Nayak,Pooja Kulkarni,2,0
15351,Lakshmi Rao,Pooja Reddy,2,7
15352,Mary Gowda,Mary Kulkarni,2,0
15353,Basavaraj Iyengar,Mary Gowda,2,3
15359,Ravi Naik,Shivakumar Rao,2,7
15364,Basavaraj Patil,Lakshmi Hegde,2,2
15365,Basavaraj Patil,Bhavana Hegde,2,2
15367,Imran Reddy,Vinutha Kumar,2,0
15368,Ashwini Reddy,Prakash Shetty,2,0
15370,Suresh Kulkarni,Yashwanth Shetty,2,0
15373,Chetan Kulkarni,Rekha Bhat,2,0
15375,Basavaraj Hegde,Ravi Hegde,2,0
15388,Kiran Naik,Nagaraj Nayak,2,0
15389,Bhavana Naik,Girish Desai,2,3
15395,Shivakumar Patil,Vinutha Kulkarni,2,0
15398,Anitha Kumar,Kiran Desai,2,0
15402,Pooja Patil,Yashwanth Bhat,2,3
15403,Rekha Shetty,Yashwanth Bhat,2,3
15404,Imran Hegde,Rekha Patil,2,0
15405,Deepak Kulkarni,Yashwanth Kulkarni,2,0
15410,Nagaraj Hegde,Vinutha Hegde,2,0
15418,Ravi Rao,Vinutha Rao,2,0
15420,Basavaraj Prasad,Deepak Rao,2,7
15427,Anitha Desai,Ravi Patil,2,0
15428,Anitha Rao,Ravi Patil,2,4
15433,Deepak Desai,Fatima Shetty,2,7
15438,Ashwini Iyengar,Lakshmi Desai,2,4
15443,Deepak Kumar,Yashwanth Reddy,2,5
15444,Pooja Prasad,Vinutha Patil,2,2
15451,Chetan Kumar,Lakshmi Hegde,2,1
15455,Anitha Prasad,Joseph Kumar,2,2
15456,Anitha Prasad,Joseph Iyengar,2,6
15458,Joseph Iyengar,Joseph Kumar,2,6
15466,Girish Kumar,Joseph Reddy,2,2
15468,Deepak Murthy,Joseph Reddy,2,2
15475,Shivakumar Murthy,Vinutha Kumar,2,0
15479,Lakshmi Prasad,Prakash Nayak,2,0
15485,Joseph Desai,Lakshmi Bhat,2,0
15486,Manjunath Iyengar,Prakash Gowda,2,0
15488,Prakash Gowda,Vinutha Reddy,2,0
15496,Prakash Shetty,Ravi Shetty,2,0
15498,Lakshmi Desai,Mary Gowda,2,0
15499,Pooja Shetty,Rekha Gowda,2,6
15500,Joseph Desai,Pooja Shetty,2,6
15504,Girish Bhat,Vinutha Bhat,2,6
15507,Bhavana Hegde,Deepak Desai,2,0
15508,Deepak Desai,Girish Hegde,2,4
15509,Bhavana Hegde,Manjunath Nayak,2,5
15515,Fatima Hegde,Lakshmi Murthy,2,0
15517,Ashwini Iyengar,Lakshmi Bhat,2,4
15520,Lakshmi Bhat,Vinutha Prasad,2,0
15521,Lakshmi Hegde,Rekha Bhat,2,1
15525,Lakshmi Murthy,Suresh Murthy,2,0
15531,Girish Naik,Manjunath Gowda,2,0
15534,Fatima Desai,Imran Gowda,2,0
15535,Bhavana Rao,Yashwanth Kumar,2,0
15536,Bhavana Bhat,Yashwanth Kumar,2,0
15537,Basavaraj Hegde,Nagaraj Shetty,2,0
15538,Mary Bhat,Nagaraj Shetty,2,0
15539,Imran Prasad,Ravi Kulkarni,2,0
15545,Chetan Kulkarni,Pooja Gowda,2,3
15552,Imran Naik,Suresh Murthy,2,0
15555,Basavaraj Iyengar,Manjunath Kumar,2,3
15563,Lakshmi Reddy,Rekha Murthy,2,8
15567,Chetan Naik,Pooja Reddy,2,0
15568,Ashwini Reddy,Pooja Reddy,2,0
15569,Ashwini Reddy,Chetan Naik,2,0
15574,Anitha Iyengar,Mary Shetty,2,0
15575,Mary Iyengar,Pooja Shetty,2,6
15576,Kiran Iyengar,Mary Iyengar,2,0
15577,Kiran Iyengar,Pooja Shetty,2,6
15582,Imran Desai,Yashwanth Gowda,2,8
15585,Basavaraj Gowda,Vinutha Naik,2,0
15589,Basavaraj Patil,Rekha Nayak,2,2
15596,Fatima Murthy,Vinutha Desai,2,0
15597,Prakash Patil,Yashwanth Bhat,2,3
15600,Fatima Prasad,Vinutha Bhat,2,0
15603,Ravi Kulkarni,Suresh Nayak,2,0
15605,Ashwini Desai,Yashwanth Hegde,2,0
15606,Bhavana Prasad,Rekha Gowda,2,3
15609,Basavaraj Naik,Lakshmi Desai,2,0
15611,Ashwini Shetty,Basavaraj Naik,2,0
15612,Ashwini Bhat,Shivakumar Bhat,2,0
15616,Joseph Reddy,Manjunath Desai,2,2
15617,Ashwini Prasad,Manjunath Naik,2,0
15622,Deepak Kulkarni,Yashwanth Prasad,2,0
15625,Lakshmi Reddy,Suresh Shetty,2,8
15627,Lakshmi Reddy,Nagaraj Patil,2,8
15629,Chetan Gowda,Lakshmi Prasad,2,0
15630,Prakash Rao,Prakash Shetty,2,0
15632,Lakshmi Kulkarni,Prakash Rao,2,0
15633,Pooja Naik,Suresh Reddy,2,0
15634,Anitha Prasad,Ravi Kulkarni,2,0
15635,Anitha Prasad,Joseph Shetty,2,4
15636,Deepak Nayak,Prakash Kulkarni,2,7
15638,Nagaraj Prasad,Yashwanth Bhat,2,3
15648,Prakash Kumar,Rekha Reddy,2,0
15653,Girish Rao,Suresh Reddy,2,0
15669,Deepak Hegde,Pooja Nayak,2,0
15676,Chetan Shetty,Lakshmi Nayak,2,1
15681,Bhavana Desai,Rekha Murthy,2,5
15686,Bhavana Murthy,Joseph Rao,2,0
15689,Basavaraj Bhat,Shivakumar Kumar,2,2
15696,Vinutha Reddy,Vinutha Shetty,2,0
15697,Shivakumar Reddy,Vinutha Shetty,2,0
15702,Ashwini Desai,Chetan Prasad,2,6
15703,Imran Bhat,Vinutha Rao,2,0
15704,Imran Bhat,Kiran Iyengar,2,0
15708,Basavaraj Nayak,Shivakumar Nayak,2,0
15709,Basavaraj Murthy,Joseph Prasad,2,0
15710,Anitha Naik,Basavaraj Murthy,2,0
15712,Ravi Desai,Suresh Kulkarni,2,0
15715,Mary Hegde,Nagaraj Nayak,2,5
15720,Suresh Nayak,Yashwanth Desai,2,0
15721,Bhavana Gowda,Suresh Naik,2,1
15722,Suresh Naik,Suresh Nayak,2,0
15723,Bhavana Gowda,Suresh Nayak,2,1
15726,Girish Gowda,Yashwanth Patil,2,6
15729,Bhavana Prasad,Girish Gowda,2,3
15730,Anitha Gowda,Manjunath Prasad,2,0
15734,Imran Nayak,Ravi Gowda,2,3
15736,Bhavana Kulkarni,Girish Rao,2,0
15738,Joseph Naik,Joseph Shetty,2,5
15739,Chetan Naik,Mary Kumar,2,0
15740,Nagaraj Nayak,Shivakumar Gowda,2,3
15742,Chetan Kulkarni,Suresh Hegde,2,0
15746,Chetan Gowda,Nagaraj Rao,2,0
15747,Nagaraj Rao,Rekha Nayak,2,8
15752,Bhavana Iyengar,Prakash Hegde,2,0
15760,Rekha Hegde,Yashwanth Hegde,2,0
15768,Shivakumar Iyengar,Shivakumar Shetty,2,8
15779,Anitha Rao,Basavaraj Murthy,2,4
15782,Basavaraj Murthy,Pooja Hegde,2,0
15790,Kiran Rao,Pooja Hegde,2,0
15792,Basavaraj Patil,Girish Bhat,2,2
15796,Prakash Patil,Rekha Iyengar,2,4
15797,Girish Hegde,Rekha Iyengar,2,4
15799,Fatima Desai,Joseph Desai,2,0
15802,Fatima Kulkarni,Fatima Patil,2,3
15805,Basavaraj Prasad,Joseph Shetty,2,4
15808,Kiran Patil,Vinutha Murthy,2,0
15809,Deepak Bhat,Vinutha Murthy,2,0
15810,Rekha Kulkarni,Suresh Shetty,2,0
15812,Ravi Kumar,Suresh Shetty,2,0
15813,Deepak Bhat,Girish Iyengar,2,0
15818,Anitha Naik,Suresh Desai,2,0
15819,Fatima Hegde,Rekha Desai,2,0
15821,Chetan Naik,Rekha Desai,2,0
15822,Rekha Reddy,Shivakumar Patil,2,0
15824,Joseph Murthy,Shivakumar Patil,2,0
15826,Chetan Nayak,Shivakumar Rao,2,0
15833,Anitha Desai,Basavaraj Nayak,2,0
15835,Rekha Shetty,Vinutha Patil,2,3
15840,Joseph Reddy,Pooja Kumar,2,2
15846,Anitha Kumar,Fatima Shetty,2,7
15848,Suresh Kumar,Yashwanth Hegde,2,0
15849,Ravi Gowda,Suresh Kumar,2,3
15853,Deepak Nayak,Imran Bhat,2,0
15855,Anitha Prasad,Rekha Naik,2,0
15864,Anitha Nayak,Pooja Naik,2,0
15869,Chetan Bhat,Chetan Desai,2,0
15871,Chetan Desai,Deepak Gowda,2,0
15872,Deepak Gowda,Fatima Gowda,2,1
15873,Mary Hegde,Rekha Patil,2,5
15875,Mary Hegde,Prakash Shetty,2,5
15876,Rekha Desai,Rekha Patil,2,0
15879,Girish Bhat,Rekha Desai,2,6
15884,Joseph Bhat,Vinutha Gowda,2,0
15887,Ashwini Murthy,Mary Kulkarni,2,0
15890,Imran Gowda,Suresh Naik,2,0
15893,Shivakumar Gowda,Suresh Hegde,2,3
15899,Girish Desai,Lakshmi Prasad,2,0
15902,Rekha Shetty,Vinutha Nayak,2,3
15904,Rekha Kumar,Yashwanth Shetty,2,0
15907,Deepak Kumar,Yashwanth Kumar,2,0
15911,Deepak Kulkarni,Prakash Hegde,2,0
15916,Girish Hegde,Girish Naik,2,4
15921,Bhavana Kumar,Mary Iyengar,2,0
15923,Bhavana Kumar,Girish Patil,2,0
15925,Mary Iyengar,Yashwanth Naik,2,0
15927,Mary Nayak,Rekha Kulkarni,2,0
15939,Nagaraj Rao,Yashwanth Bhat,2,3
15940,Nagaraj Rao,Vinutha Desai,2,0
15941,Deepak Rao,Imran Desai,2,7
15943,Imran Desai,Suresh Patil,2,8
15945,Basavaraj Prasad,Vinutha Bhat,2,0
15947,Ashwini Iyengar,Ashwini Murthy,2,4
15958,Girish Bhat,Vinutha Kulkarni,2,6
15959,Kiran Rao,Nagaraj Nayak,2,0
15962,Manjunath Naik,Nagaraj Rao,2,0
15964,Anitha Kulkarni,Rekha Kulkarni,2,0
15965,Bhavana Reddy,Manjunath Nayak,2,5
15966,Chetan Reddy,Lakshmi Hegde,2,1
15969,Manjunath Desai,Manjunath Murthy,2,8
15971,Ashwini Bhat,Joseph Hegde,2,7
15974,Deepak Reddy,Pooja Nayak,2,0
15977,Prakash Hegde,Shivakumar Bhat,2,0
15978,Prakash Murthy,Ravi Naik,2,7
15980,Deepak Iyengar,Lakshmi Shetty,2,3
15981,Deepak Iyengar,Manjunath Gowda,2,3
15988,Rekha Gowda,Vinutha Iyengar,2,0
15990,Ashwini Nayak,Suresh Kumar,2,0
15994,Ashwini Kulkarni,Prakash Hegde,2,0
15995,Prakash Hegde,Ravi Kulkarni,2,0
15999,Basavaraj Nayak,Pooja Iyengar,2,5
16000,Basavaraj Nayak,Bhavana Nayak,2,2
16005,Pooja Patil,Prakash Hegde,2,0
16006,Girish Nayak,Lakshmi Rao,2,7
16007,Rekha Iyengar,Rekha Nayak,2,4
16009,Imran Naik,Vinutha Shetty,2,0
16012,Joseph Iyengar,Shivakumar Shetty,2,6
16017,Chetan Desai,Lakshmi Reddy,2,8
16018,Kiran Gowda,Nagaraj Gowda,2,0
16019,Joseph Reddy,Prakash Patil,2,2
16021,Joseph Reddy,Rekha Bhat,2,2
16025,Girish Gowda,Nagaraj Gowda,2,6
16027,Lakshmi Murthy,Prakash Patil,2,0
16029,Nagaraj Nayak,Rekha Shetty,2,3
16030,Ashwini Iyengar,Imran Prasad,2,4
16031,Ashwini Iyengar,Mary Desai,2,4
16032,Fatima Kumar,Vinutha Bhat,2,0
16034,Manjunath Kulkarni,Rekha Nayak,2,8
16035,Rekha Nayak,Rekha Prasad,2,8
16041,Chetan Desai,Vinutha Naik,2,0
16042,Anitha Kulkarni,Prakash Rao,2,0
16046,Anitha Desai,Lakshmi Nayak,2,1
16049,Deepak Patil,Girish Reddy,2,2
16050,Basavaraj Naik,Vinutha Murthy,2,0
16051,Vinutha Kumar,Vinutha Murthy,2,0
16052,Basavaraj Naik,Vinutha Kumar,2,0
16053,Nagaraj Shetty,Ravi Patil,2,0
16054,Deepak Prasad,Nagaraj Kulkarni,2,4
16055,Basavaraj Kumar,Nagaraj Patil,2,2
16057,Lakshmi Patil,Suresh Hegde,2,0
16058,Lakshmi Patil,Yashwanth Reddy,2,5
16059,Joseph Kumar,Vinutha Gowda,2,2
16065,Rekha Gowda,Suresh Patil,2,0
16066,Joseph Desai,Suresh Iyengar,2,0
16074,Fatima Patil,Prakash Nayak,2,0
16077,Deepak Shetty,Shivakumar Shetty,2,8
16078,Chetan Desai,Deepak Shetty,2,0
16081,Mary Shetty,Prakash Prasad,2,0
16084,Mary Shetty,Ravi Gowda,2,3
16091,Imran Shetty,Joseph Iyengar,2,6
16095,Deepak Murthy,Suresh Rao,2,0
16100,Anitha Gowda,Deepak Murthy,2,0
16104,Deepak Bhat,Joseph Iyengar,2,6
16107,Fatima Gowda,Joseph Kumar,2,1
16108,Joseph Kumar,Ravi Reddy,2,2
16111,Nagaraj Bhat,Nagaraj Kulkarni,2,3
16112,Kiran Desai,Ravi Rao,2,0
16114,Fatima Kumar,Rekha Gowda,2,0
16115,Imran Desai,Lakshmi Naik,2,8
16117,Mary Hegde,Mary Reddy,2,5
16118,Mary Hegde,Nagaraj Kumar,2,5
16119,Joseph Murthy,Suresh Kumar,2,0
16120,Manjunath Reddy,Suresh Kumar,2,0
16121,Joseph Murthy,Manjunath Reddy,2,0
16122,Chetan Hegde,Imran Reddy,2,0
16124,Bhavana Desai,Deepak Bhat,2,5
16125,Bhavana Kulkarni,Ravi Shetty,2,0
16130,Pooja Shetty,Rekha Kumar,2,6
16131,Bhavana Kulkarni,Bhavana Shetty,2,0
16133,Bhavana Kulkarni,Yashwanth Iyengar,2,7
16135,Girish Reddy,Rekha Reddy,2,0
16136,Chetan Kumar,Rekha Reddy,2,0
16139,Ashwini Shetty,Nagaraj Rao,2,0
16142,Anitha Naik,Fatima Patil,2,0
16144,Anitha Bhat,Manjunath Nayak,2,7
16150,Lakshmi Bhat,Shivakumar Murthy,2,0
16152,Fatima Bhat,Fatima Naik,2,0
16154,Fatima Bhat,Ravi Kumar,2,0
16157,Bhavana Naik,Bhavana Patil,2,3
16160,Girish Kumar,Girish Nayak,2,0
16165,Ashwini Prasad,Suresh Nayak,2,0
16166,Nagaraj Reddy,Suresh Nayak,2,7
16169,Ravi Iyengar,Shivakumar Desai,2,4
16171,Manjunath Desai,Prakash Kulkarni,2,8
16172,Anitha Rao,Joseph Prasad,2,4
16175,Basavaraj Hegde,Pooja Patil,2,0
16176,Fatima Kumar,Mary Iyengar,2,0
16179,Ashwini Hegde,Basavaraj Bhat,2,2
16181,Shivakumar Nayak,Vinutha Patil,2,2
16182,Nagaraj Patil,Shivakumar Nayak,2,2
16191,Girish Patil,Prakash Shetty,2,0
16193,Ashwini Prasad,Rekha Gowda,2,0
16194,Anitha Patil,Basavaraj Hegde,2,0
16195,Basavaraj Hegde,Rekha Kulkarni,2,0
16197,Shivakumar Kumar,Vinutha Nayak,2,0
16200,Mary Hegde,Pooja Naik,2,5
16201,Ashwini Reddy,Pooja Naik,2,0
16203,Ashwini Gowda,Girish Desai,2,0
16204,Ashwini Gowda,Basavaraj Reddy,2,0
16208,Chetan Hegde,Fatima Iyengar,2,1
16210,Kiran Kulkarni,Manjunath Hegde,2,5
16212,Basavaraj Rao,Suresh Kumar,2,0
16216,Ravi Murthy,Suresh Kumar,2,0
16217,Bhavana Rao,Pooja Murthy,2,0
16220,Ashwini Kumar,Mary Shetty,2,0
16222,Fatima Iyengar,Rekha Patil,2,1
16225,Anitha Kulkarni,Mary Desai,2,0
16230,Joseph Reddy,Suresh Kumar,2,2
16236,Basavaraj Bhat,Joseph Hegde,2,2
16238,Joseph Hegde,Prakash Rao,2,7
16239,Bhavana Rao,Suresh Reddy,2,0
16242,Deepak Reddy,Joseph Murthy,2,0
16243,Deepak Kumar,Deepak Reddy,2,0
16244,Deepak Kumar,Joseph Murthy,2,0
16246,Basavaraj Nayak,Prakash Gowda,2,0
16250,Chetan Murthy,Prakash Desai,2,0
16254,Chetan Murthy,Nagaraj Desai,2,0
16255,Fatima Iyengar,Mary Desai,2,1
16256,Deepak Desai,Suresh Patil,2,0
16258,Prakash Patil,Ravi Murthy,2,0
16261,Girish Murthy,Mary Reddy,2,5
16262,Anitha Iyengar,Girish Murthy,2,0
16265,Deepak Patil,Nagaraj Prasad,2,2
16267,Fatima Rao,Manjunath Naik,2,0
16270,Mary Iyengar,Shivakumar Nayak,2,0
16271,Joseph Rao,Shivakumar Naik,2,5
16276,Ashwini Rao,Suresh Desai,2,0
16279,Deepak Gowda,Kiran Desai,2,0
16281,Ashwini Kulkarni,Girish Iyengar,2,0
16283,Lakshmi Hegde,Suresh Kumar,2,1
16285,Manjunath Kumar,Prakash Gowda,2,3
16286,Pooja Murthy,Shivakumar Desai,2,4
16287,Fatima Kumar,Shivakumar Desai,2,4
16288,Fatima Kumar,Pooja Murthy,2,0
16293,Ravi Kumar,Rekha Kumar,2,0
16294,Ashwini Rao,Shivakumar Nayak,2,0
16300,Anitha Nayak,Lakshmi Rao,2,7
16302,Ashwini Prasad,Rekha Kulkarni,2,0
16306,Anitha Nayak,Anitha Shetty,2,0
16307,Ashwini Murthy,Manjunath Iyengar,2,0
16308,Ashwini Murthy,Joseph Desai,2,0
16309,Joseph Desai,Manjunath Iyengar,2,0
16313,Pooja Bhat,Suresh Murthy,2,5
16318,Vinutha Rao,Yashwanth Bhat,2,3
16325,Kiran Desai,Nagaraj Kumar,2,0
16329,Kiran Desai,Yashwanth Rao,2,0
16334,Bhavana Kulkarni,Prakash Naik,2,2
16335,Joseph Iyengar,Prakash Naik,2,6
16341,Anitha Desai,Basavaraj Kumar,2,0
16343,Joseph Bhat,Yashwanth Kumar,2,0
16345,Joseph Bhat,Nagaraj Prasad,2,0
16347,Kiran Desai,Yashwanth Kumar,2,0
16349,Kiran Desai,Nagaraj Prasad,2,0
16350,Anitha Kumar,Kiran Naik,2,0
16359,Pooja Naik,Ravi Shetty,2,0
16360,Fatima Rao,Manjunath Kumar,2,3
16364,Mary Murthy,Rekha Reddy,2,8
16365,Mary Gowda,Rekha Reddy,2,0
16366,Fatima Murthy,Mary Desai,2,0
16367,Joseph Hegde,Manjunath Iyengar,2,7
16370,Joseph Hegde,Yashwanth Reddy,2,7
16371,Imran Rao,Joseph Hegde,2,8
16374,Chetan Prasad,Deepak Shetty,2,6
16376,Anitha Rao,Nagaraj Kulkarni,2,4
16385,Chetan Gowda,Manjunath Prasad,2,0
16389,Mary Patil,Yashwanth Murthy,2,6
16391,Joseph Reddy,Lakshmi Gowda,2,2
16392,Manjunath Rao,Suresh Murthy,2,0
16397,Manjunath Murthy,Yashwanth Kulkarni,2,0
16405,Deepak Reddy,Pooja Murthy,2,0
16407,Anitha Patil,Deepak Reddy,2,0
16410,Nagaraj Bhat,Shivakumar Desai,2,3
16411,Fatima Kulkarni,Shivakumar Desai,2,3
16414,Kiran Bhat,Yashwanth Patil,2,0
16415,Kiran Bhat,Manjunath Prasad,2,0
16419,Girish Murthy,Pooja Desai,2,0
16421,Deepak Nayak,Girish Murthy,2,0
16422,Deepak Gowda,Pooja Iyengar,2,5
16423,Ashwini Prasad,Joseph Reddy,2,2
16424,Joseph Reddy,Nagaraj Nayak,2,2
16427,Girish Prasad,Prakash Rao,2,0
16429,Kiran Nayak,Suresh Nayak,2,0
16430,Kiran Nayak,Prakash Rao,2,0
16432,Deepak Patil,Lakshmi Shetty,2,2
16438,Deepak Hegde,Deepak Reddy,2,0
16441,Basavaraj Naik,Ravi Prasad,2,0
16446,Mary Kumar,Rekha Shetty,2,3
16454,Kiran Nayak,Nagaraj Iyengar,2,0
16456,Imran Gowda,Kiran Nayak,2,0
16457,Kiran Kumar,Prakash Patil,2,0
16461,Lakshmi Prasad,Ravi Prasad,2,0
16465,Deepak Kumar,Nagaraj Hegde,2,0
16471,Ashwini Desai,Girish Patil,2,0
16473,Girish Patil,Nagaraj Rao,2,0
16474,Ashwini Naik,Ravi Prasad,2,5
16480,Manjunath Desai,Shivakumar Nayak,2,8
16481,Ashwini Kumar,Chetan Nayak,2,0
16484,Fatima Prasad,Manjunath Naik,2,0
16485,Bhavana Shetty,Manjunath Naik,2,0
16487,Bhavana Shetty,Suresh Shetty,2,0
16488,Bhavana Shetty,Fatima Prasad,2,0
16490,Basavaraj Kumar,Mary Rao,2,0
16492,Ashwini Shetty,Yashwanth Hegde,2,0
16493,Girish Patil,Mary Rao,2,0
16494,Girish Patil,Yashwanth Hegde,2,0
16497,Fatima Murthy,Rekha Iyengar,2,4
16504,Joseph Nayak,Ravi Rao,2,0
16507,Manjunath Iyengar,Nagaraj Patil,2,2
16508,Rekha Reddy,Yashwanth Patil,2,0
16514,Kiran Kumar,Prakash Rao,2,0
16520,Fatima Kulkarni,Mary Gowda,2,3
16524,Mary Gowda,Prakash Patil,2,0
16526,Manjunath Shetty,Ravi Shetty,2,4
16528,Prakash Shetty,Vinutha Gowda,2,0
16533,Girish Murthy,Joseph Kulkarni,2,0
16534,Girish Murthy,Vinutha Bhat,2,0
16535,Pooja Naik,Ravi Naik,2,7
16536,Girish Desai,Pooja Naik,2,0
16541,Anitha Naik,Shivakumar Reddy,2,0
16544,Chetan Prasad,Mary Bhat,2,6
16545,Lakshmi Kulkarni,Ravi Bhat,2,0
16548,Anitha Kulkarni,Prakash Bhat,2,0
16549,Joseph Reddy,Suresh Bhat,2,2
16551,Bhavana Naik,Imran Reddy,2,3
16554,Basavaraj Desai,Imran Prasad,2,0
16556,Imran Prasad,Lakshmi Patil,2,0
16557,Anitha Kulkarni,Ravi Patil,2,0
16559,Anitha Kulkarni,Joseph Reddy,2,2
16561,Vinutha Gowda,Vinutha Prasad,2,0
