ComplainantID,CaseMasterID,ComplainantName,AgeYear,Gender,Occupation,Religion,Caste
18079,18079,Yashwanth Patil,62,F,Farmer,Muslim,SC
18081,18081,Joseph Kumar,24,M,IT Professional,Hindu,General
18083,18083,Suresh Kulkarni,65,F,Student,Muslim,OBC
18085,18085,Ravi Bhat,66,F,Govt Employee,Muslim,SC
18087,18087,Suresh Iyengar,37,M,Unemployed,Hindu,OBC
18089,18089,Fatima Gowda,68,M,Business,Other,ST
18091,18091,Bhavana Nayak,26,M,Business,Jain,ST
18093,18093,Vinutha Hegde,39,F,Driver,Other,General
18095,18095,Shivakumar Bhat,43,M,Daily Wage,Jain,ST
18097,18097,Mary Kulkarni,41,M,Daily Wage,Jain,OBC
18099,18099,Girish Nayak,46,M,IT Professional,Hindu,OBC
18101,18101,Ashwini Bhat,33,F,Farmer,Hindu,Not Recorded
18103,18103,Manjunath Shetty,51,F,Student,Hindu,General
18105,18105,Shivakumar Shetty,41,F,Govt Employee,Hindu,OBC
18107,18107,Lakshmi Kumar,49,M,IT Professional,Christian,OBC
18109,18109,Chetan Reddy,29,F,Unemployed,Muslim,Not Recorded
18111,18111,Yashwanth Iyengar,56,M,Farmer,Jain,ST
18113,18113,Vinutha Nayak,49,F,Farmer,Hindu,General
18115,18115,Basavaraj Desai,28,M,Unemployed,Other,SC
18117,18117,Kiran Hegde,43,M,Daily Wage,Christian,ST
18119,18119,Suresh Reddy,55,M,Govt Employee,Hindu,OBC
18121,18121,Ashwini Iyengar,59,M,Unemployed,Hindu,Not Recorded
18123,18123,Manjunath Bhat,63,F,Business,Christian,OBC
18125,18125,Ashwini Naik,27,M,Student,Jain,General
18127,18127,Joseph Bhat,32,M,Unemployed,Hindu,ST
18129,18129,Lakshmi Reddy,28,M,IT Professional,Jain,Not Recorded
18131,18131,Mary Kulkarni,46,M,Farmer,Christian,ST
18133,18133,Chetan Prasad,65,F,Driver,Muslim,SC
18135,18135,Girish Kumar,59,F,IT Professional,Hindu,Not Recorded
18137,18137,Imran Shetty,67,M,IT Professional,Muslim,OBC
18139,18139,Ravi Hegde,42,M,Student,Other,ST
18141,18141,Fatima Desai,63,F,Student,Christian,OBC
18143,18143,Ashwini Desai,28,F,Driver,Muslim,ST
18145,18145,Rekha Gowda,48,M,Unemployed,Christian,SC
18147,18147,Mary Patil,53,F,Govt Employee,Other,ST
18149,18149,Fatima Kumar,48,M,Unemployed,Muslim,ST
18151,18151,Ravi Bhat,52,F,Driver,Jain,ST
18153,18153,Joseph Nayak,42,F,Business,Hindu,General
18155,18155,Ravi Kulkarni,18,M,Student,Christian,SC
18157,18157,Shivakumar Prasad,30,M,Driver,Other,OBC
18159,18159,Ravi Murthy,44,M,Daily Wage,Hindu,ST
18161,18161,Nagaraj Kulkarni,64,M,Unemployed,Christian,SC
18163,18163,Mary Naik,68,F,Govt Employee,Muslim,ST
18165,18165,Manjunath Reddy,61,M,Govt Employee,Christian,Not Recorded
18167,18167,Fatima Patil,27,M,Daily Wage,Christian,ST
18169,18169,Ashwini Patil,19,F,Govt Employee,Christian,General
18171,18171,Anitha Prasad,31,M,Driver,Other,ST
18173,18173,Kiran Murthy,53,F,Driver,Muslim,General
18175,18175,Ravi Patil,66,M,Driver,Hindu,General
18177,18177,Ashwini Gowda,20,F,Business,Hindu,ST
18179,18179,Yashwanth Nayak,62,F,Govt Employee,Christian,SC
18181,18181,Lakshmi Murthy,54,M,Unemployed,Jain,ST
18183,18183,Rekha Prasad,47,M,Daily Wage,Hindu,Not Recorded
18185,18185,Pooja Naik,44,F,Unemployed,Other,Not Recorded
18187,18187,Joseph Kulkarni,68,F,Daily Wage,Hindu,General
18189,18189,Anitha Shetty,58,M,Student,Jain,Not Recorded
18191,18191,Nagaraj Shetty,25,M,Business,Christian,ST
18193,18193,Suresh Nayak,45,M,Student,Christian,SC
18195,18195,Rekha Reddy,27,M,Business,Hindu,ST
18197,18197,Chetan Iyengar,67,M,Business,Muslim,General
18199,18199,Imran Iyengar,57,F,Student,Other,SC
18201,18201,Yashwanth Gowda,66,M,Student,Hindu,General
18203,18203,Vinutha Nayak,50,M,Unemployed,Muslim,SC
18205,18205,Pooja Patil,20,M,Daily Wage,Christian,SC
18207,18207,Rekha Iyengar,21,F,Business,Hindu,Not Recorded
18209,18209,Suresh Kumar,37,M,Farmer,Christian,SC
18211,18211,Prakash Hegde,33,F,IT Professional,Christian,ST
18213,18213,Vinutha Nayak,46,M,Daily Wage,Christian,OBC
18215,18215,Nagaraj Desai,46,M,Student,Hindu,Not Recorded
18217,18217,Anitha Iyengar,27,F,Driver,Jain,General
18219,18219,Deepak Desai,42,M,Unemployed,Muslim,General
18221,18221,Chetan Shetty,41,M,Unemployed,Hindu,SC
18223,18223,Basavaraj Desai,44,M,IT Professional,Jain,OBC
18225,18225,Lakshmi Reddy,59,M,Daily Wage,Jain,OBC
18227,18227,Bhavana Patil,66,M,Unemployed,Other,OBC
18229,18229,Rekha Rao,57,F,Unemployed,Other,SC
18231,18231,Ravi Iyengar,59,M,Govt Employee,Christian,ST
18233,18233,Basavaraj Murthy,52,M,Farmer,Muslim,SC
18235,18235,Yashwanth Iyengar,27,M,Driver,Other,Not Recorded
18237,18237,Rekha Patil,62,M,Driver,Hindu,ST
18239,18239,Shivakumar Bhat,58,F,Student,Jain,ST
18241,18241,Prakash Bhat,53,M,IT Professional,Hindu,General
18243,18243,Imran Shetty,44,M,Unemployed,Muslim,General
18245,18245,Anitha Murthy,34,M,Driver,Muslim,OBC
18247,18247,Pooja Bhat,36,F,Farmer,Muslim,ST
18249,18249,Suresh Shetty,25,F,Farmer,Other,SC
18251,18251,Joseph Prasad,24,F,IT Professional,Hindu,Not Recorded
18253,18253,Manjunath Kumar,48,M,Unemployed,Hindu,ST
18255,18255,Prakash Naik,28,F,Driver,Jain,ST
18257,18257,Rekha Kulkarni,40,M,Business,Other,Not Recorded
18259,18259,Lakshmi Iyengar,29,F,Govt Employee,Jain,OBC
18261,18261,Chetan Bhat,38,M,Driver,Other,General
18263,18263,Rekha Kumar,24,M,Student,Hindu,ST
18265,18265,Shivakumar Kumar,59,M,IT Professional,Muslim,General
18267,18267,Anitha Gowda,29,F,Govt Employee,Christian,ST
18269,18269,Girish Kumar,45,M,Unemployed,Christian,Not Recorded
18271,18271,Bhavana Bhat,65,M,Business,Hindu,Not Recorded
18273,18273,Anitha Shetty,61,M,Daily Wage,Christian,ST
18275,18275,Fatima Patil,68,M,Govt Employee,Jain,ST
18277,18277,Ravi Kulkarni,21,M,Student,Jain,ST
18279,18279,Joseph Hegde,44,F,Student,Hindu,General
18281,18281,Anitha Murthy,31,F,IT Professional,Hindu,General
18283,18283,Prakash Patil,44,F,Daily Wage,Other,OBC
18285,18285,Yashwanth Kulkarni,33,F,Govt Employee,Hindu,ST
18287,18287,Manjunath Kumar,57,F,Farmer,Muslim,General
18289,18289,Mary Shetty,40,M,Business,Other,SC
18291,18291,Kiran Patil,63,M,IT Professional,Jain,SC
18293,18293,Nagaraj Shetty,43,M,Farmer,Christian,General
18295,18295,Shivakumar Nayak,36,M,Business,Christian,OBC
18297,18297,Basavaraj Naik,39,M,Farmer,Other,ST
18299,18299,Suresh Gowda,47,M,Daily Wage,Muslim,Not Recorded
18301,18301,Ravi Nayak,64,M,Unemployed,Muslim,Not Recorded
18303,18303,Shivakumar Gowda,43,M,Student,Other,General
18305,18305,Shivakumar Kumar,51,M,IT Professional,Muslim,SC
18307,18307,Imran Patil,45,M,Farmer,Muslim,SC
18309,18309,Deepak Hegde,43,M,IT Professional,Other,Not Recorded
18311,18311,Ravi Hegde,27,M,Daily Wage,Jain,SC
18313,18313,Shivakumar Kulkarni,18,F,Driver,Jain,OBC
18315,18315,Vinutha Naik,52,M,Business,Other,SC
18317,18317,Joseph Rao,23,M,Daily Wage,Hindu,OBC
18319,18319,Deepak Hegde,52,M,Govt Employee,Christian,General
18321,18321,Deepak Rao,23,M,Business,Christian,ST
18323,18323,Pooja Rao,28,M,Driver,Hindu,ST
18325,18325,Vinutha Bhat,24,M,Govt Employee,Hindu,ST
18327,18327,Anitha Nayak,44,M,Student,Christian,OBC
18329,18329,Manjunath Murthy,70,M,Student,Hindu,Not Recorded
18331,18331,Ashwini Patil,50,F,Farmer,Jain,ST
18333,18333,Ravi Desai,46,F,Daily Wage,Hindu,ST
18335,18335,Ravi Naik,19,M,Student,Christian,SC
18337,18337,Mary Nayak,46,M,Student,Muslim,Not Recorded
18339,18339,Lakshmi Prasad,48,M,IT Professional,Muslim,ST
18341,18341,Mary Murthy,31,M,Govt Employee,Jain,OBC
18343,18343,Imran Rao,24,M,Farmer,Other,General
18345,18345,Lakshmi Iyengar,44,M,Farmer,Other,ST
18347,18347,Chetan Gowda,37,M,Student,Hindu,SC
18349,18349,Lakshmi Murthy,69,M,Student,Muslim,ST
18351,18351,Mary Nayak,40,F,Farmer,Hindu,SC
18353,18353,Kiran Hegde,33,M,Student,Muslim,General
18355,18355,Deepak Murthy,55,F,Student,Jain,SC
18357,18357,Girish Iyengar,22,F,Daily Wage,Hindu,SC
18359,18359,Girish Shetty,68,F,Unemployed,Jain,SC
18361,18361,Lakshmi Bhat,65,M,Driver,Hindu,OBC
18363,18363,Chetan Reddy,47,F,IT Professional,Muslim,Not Recorded
18365,18365,Vinutha Patil,65,F,Business,Muslim,General
18367,18367,Basavaraj Desai,36,M,Daily Wage,Hindu,OBC
18369,18369,Nagaraj Desai,22,M,Daily Wage,Hindu,SC
18371,18371,Ashwini Murthy,35,F,Business,Muslim,General
18373,18373,Mary Kumar,39,M,Govt Employee,Muslim,OBC
18375,18375,Pooja Nayak,39,F,Driver,Other,OBC
18377,18377,Pooja Bhat,41,M,Student,Other,General
18379,18379,Imran Gowda,54,M,IT Professional,Hindu,General
18381,18381,Girish Gowda,45,F,Driver,Other,OBC
18383,18383,Mary Nayak,28,M,Govt Employee,Muslim,General
18385,18385,Prakash Nayak,45,F,Daily Wage,Jain,OBC
18387,18387,Kiran Naik,53,M,Driver,Other,Not Recorded
18389,18389,Kiran Kumar,38,F,Daily Wage,Jain,SC
18391,18391,Yashwanth Desai,69,F,Farmer,Christian,OBC
18393,18393,Joseph Prasad,27,F,Farmer,Hindu,Not Recorded
18395,18395,Prakash Kulkarni,47,M,IT Professional,Other,ST
18397,18397,Pooja Kumar,50,M,Business,Muslim,OBC
18399,18399,Suresh Bhat,59,M,IT Professional,Hindu,Not Recorded
18401,18401,Yashwanth Bhat,39,M,Student,Muslim,General
18403,18403,Vinutha Reddy,41,F,Unemployed,Hindu,SC
18405,18405,Vinutha Rao,20,F,Unemployed,Other,OBC
18407,18407,Nagaraj Shetty,21,M,Business,Jain,SC
18409,18409,Shivakumar Reddy,54,F,Student,Christian,Not Recorded
18411,18411,Prakash Reddy,37,F,Unemployed,Christian,ST
18413,18413,Bhavana Desai,45,M,Business,Jain,ST
18415,18415,Mary Desai,46,F,Daily Wage,Other,ST
18417,18417,Vinutha Kumar,58,M,Driver,Christian,Not Recorded
18419,18419,Mary Patil,38,M,Driver,Christian,General
18421,18421,Rekha Desai,59,M,Driver,Muslim,ST
18423,18423,Deepak Reddy,35,F,Farmer,Muslim,OBC
18425,18425,Joseph Hegde,57,F,Business,Other,SC
18427,18427,Vinutha Rao,40,M,Govt Employee,Jain,Not Recorded
18429,18429,Vinutha Rao,38,M,Driver,Muslim,OBC
18431,18431,Deepak Naik,66,M,Student,Muslim,General
18433,18433,Ravi Patil,55,F,Business,Hindu,Not Recorded
18435,18435,Ravi Desai,66,M,Daily Wage,Muslim,OBC
18437,18437,Nagaraj Hegde,48,F,Driver,Other,General
18439,18439,Anitha Iyengar,21,F,Govt Employee,Other,SC
18441,18441,Bhavana Murthy,65,F,Unemployed,Hindu,Not Recorded
18443,18443,Fatima Kulkarni,56,M,Student,Other,General
18445,18445,Lakshmi Bhat,31,F,Farmer,Hindu,ST
18447,18447,Basavaraj Nayak,23,F,Farmer,Hindu,OBC
18449,18449,Manjunath Patil,44,F,Daily Wage,Other,General
18451,18451,Rekha Kulkarni,58,F,Driver,Christian,OBC
18453,18453,Nagaraj Hegde,28,F,IT Professional,Hindu,ST
18455,18455,Mary Murthy,26,F,Farmer,Jain,SC
18457,18457,Lakshmi Hegde,30,F,Student,Christian,ST
18459,18459,Lakshmi Iyengar,70,M,IT Professional,Hindu,SC
18461,18461,Girish Nayak,32,F,Unemployed,Muslim,Not Recorded
18463,18463,Chetan Reddy,36,F,Farmer,Jain,SC
18465,18465,Chetan Nayak,59,F,Unemployed,Jain,ST
18467,18467,Lakshmi Iyengar,37,F,Driver,Other,ST
18469,18469,Anitha Murthy,59,F,IT Professional,Muslim,Not Recorded
18471,18471,Mary Reddy,35,M,IT Professional,Other,SC
18473,18473,Vinutha Bhat,47,F,Govt Employee,Other,Not Recorded
18475,18475,Prakash Desai,20,F,IT Professional,Other,General
18477,18477,Deepak Prasad,30,M,Driver,Hindu,OBC
18479,18479,Joseph Kumar,47,F,Student,Other,SC
18481,18481,Rekha Bhat,30,M,Unemployed,Christian,Not Recorded
18483,18483,Ravi Desai,48,M,Business,Hindu,General
18485,18485,Manjunath Gowda,19,M,Govt Employee,Other,OBC
18487,18487,Manjunath Kulkarni,24,F,IT Professional,Jain,OBC
18489,18489,Imran Kumar,62,M,Farmer,Jain,General
18491,18491,Joseph Naik,33,F,Student,Christian,General
18493,18493,Shivakumar Iyengar,36,M,Daily Wage,Muslim,OBC
18495,18495,Vinutha Hegde,46,M,Farmer,Christian,Not Recorded
18497,18497,Yashwanth Kumar,43,F,Student,Other,General
18499,18499,Vinutha Kulkarni,50,M,Farmer,Other,General
18501,18501,Chetan Patil,50,M,Student,Jain,ST
18503,18503,Mary Patil,39,F,Business,Jain,SC
18505,18505,Vinutha Gowda,31,M,Business,Hindu,General
18507,18507,Rekha Prasad,63,F,Govt Employee,Hindu,Not Recorded
18509,18509,Mary Nayak,70,M,Business,Other,General
18511,18511,Shivakumar Shetty,69,M,Govt Employee,Jain,General
18513,18513,Basavaraj Rao,46,M,Driver,Jain,SC
18515,18515,Chetan Gowda,18,M,Driver,Christian,OBC
18517,18517,Deepak Prasad,30,F,Student,Other,Not Recorded
18519,18519,Yashwanth Kumar,27,M,Farmer,Other,ST
18521,18521,Joseph Shetty,69,M,Farmer,Hindu,SC
18523,18523,Manjunath Rao,40,M,Business,Other,Not Recorded
18525,18525,Chetan Murthy,55,F,Unemployed,Muslim,OBC
18527,18527,Basavaraj Reddy,49,M,Farmer,Hindu,ST
18529,18529,Suresh Kulkarni,34,M,Driver,Other,General
18531,18531,Shivakumar Hegde,22,M,Driver,Jain,OBC
18533,18533,Basavaraj Patil,41,F,Driver,Jain,Not Recorded
18535,18535,Basavaraj Murthy,21,F,Student,Christian,Not Recorded
18537,18537,Mary Shetty,30,M,IT Professional,Jain,ST
18539,18539,Joseph Reddy,58,F,Business,Muslim,SC
18541,18541,Suresh Nayak,58,F,Govt Employee,Hindu,ST
18543,18543,Shivakumar Reddy,33,F,Daily Wage,Christian,OBC
18545,18545,Pooja Desai,18,M,Driver,Hindu,ST
18547,18547,Vinutha Murthy,58,M,Unemployed,Jain,Not Recorded
18549,18549,Chetan Patil,37,F,Govt Employee,Jain,SC
18551,18551,Joseph Bhat,40,F,IT Professional,Jain,OBC
18553,18553,Mary Nayak,61,M,Farmer,Christian,ST
18555,18555,Lakshmi Murthy,43,M,Govt Employee,Hindu,SC
18557,18557,Girish Desai,66,F,Daily Wage,Jain,SC
18559,18559,Deepak Naik,29,M,Student,Christian,OBC
18561,18561,Anitha Hegde,50,F,Business,Hindu,ST
18563,18563,Mary Iyengar,18,M,IT Professional,Muslim,OBC
18565,18565,Girish Hegde,50,M,Driver,Other,General
18567,18567,Rekha Gowda,69,M,Unemployed,Muslim,ST
18569,18569,Deepak Patil,62,F,Govt Employee,Christian,General
18571,18571,Ashwini Naik,69,F,IT Professional,Muslim,SC
18573,18573,Chetan Nayak,30,M,Business,Muslim,OBC
18575,18575,Girish Kumar,24,M,Govt Employee,Jain,ST
18577,18577,Kiran Murthy,63,F,Govt Employee,Jain,Not Recorded
18579,18579,Ravi Iyengar,20,M,Driver,Christian,Not Recorded
18581,18581,Mary Prasad,35,M,Farmer,Jain,Not Recorded
18583,18583,Shivakumar Bhat,25,F,Driver,Christian,SC
18585,18585,Anitha Bhat,27,M,Business,Christian,SC
18587,18587,Pooja Patil,40,M,Driver,Hindu,Not Recorded
18589,18589,Manjunath Nayak,23,F,Business,Hindu,ST
18591,18591,Rekha Murthy,32,F,Farmer,Christian,ST
18593,18593,Chetan Rao,51,M,Unemployed,Hindu,ST
18595,18595,Pooja Bhat,37,M,Unemployed,Christian,SC
18597,18597,Ravi Bhat,65,M,Unemployed,Other,SC
18599,18599,Suresh Nayak,39,F,Driver,Hindu,ST
18601,18601,Yashwanth Naik,52,M,Unemployed,Hindu,ST
18603,18603,Vinutha Bhat,32,M,Driver,Muslim,OBC
18605,18605,Manjunath Rao,39,F,Business,Hindu,General
18607,18607,Deepak Patil,18,F,Govt Employee,Hindu,ST
18609,18609,Nagaraj Murthy,20,M,Student,Christian,Not Recorded
18611,18611,Girish Bhat,63,M,Govt Employee,Jain,OBC
18613,18613,Chetan Murthy,48,M,Student,Hindu,OBC
18615,18615,Kiran Nayak,20,M,Student,Other,OBC
18617,18617,Fatima Kumar,43,M,Business,Christian,General
18619,18619,Yashwanth Nayak,54,F,Unemployed,Christian,SC
18621,18621,Basavaraj Naik,18,M,Unemployed,Hindu,General
18623,18623,Mary Rao,19,M,Driver,Jain,General
18625,18625,Girish Iyengar,31,M,Daily Wage,Other,SC
18627,18627,Shivakumar Hegde,36,F,Student,Muslim,Not Recorded
18629,18629,Girish Rao,20,M,Student,Jain,Not Recorded
18631,18631,Fatima Shetty,20,F,IT Professional,Muslim,General
18633,18633,Ravi Prasad,50,M,Business,Christian,OBC
18635,18635,Deepak Gowda,36,M,Driver,Other,OBC
18637,18637,Manjunath Gowda,27,M,Daily Wage,Jain,SC
18639,18639,Bhavana Hegde,60,F,Unemployed,Other,ST
18641,18641,Shivakumar Kumar,70,M,Govt Employee,Hindu,General
18643,18643,Ashwini Gowda,37,M,Unemployed,Muslim,General
18645,18645,Fatima Iyengar,34,M,IT Professional,Christian,ST
18647,18647,Shivakumar Desai,62,M,Student,Muslim,ST
18649,18649,Pooja Patil,58,M,Business,Christian,SC
18651,18651,Ashwini Gowda,69,F,Farmer,Other,Not Recorded
18653,18653,Chetan Gowda,55,F,Unemployed,Other,General
18655,18655,Prakash Reddy,56,M,Unemployed,Muslim,Not Recorded
18657,18657,Shivakumar Gowda,65,F,IT Professional,Other,Not Recorded
18659,18659,Mary Gowda,50,M,Govt Employee,Other,Not Recorded
18661,18661,Girish Nayak,36,F,Farmer,Other,SC
18663,18663,Pooja Murthy,37,M,Unemployed,Christian,Not Recorded
18665,18665,Chetan Naik,62,M,Driver,Hindu,SC
18667,18667,Fatima Naik,23,M,IT Professional,Christian,OBC
18669,18669,Imran Iyengar,35,M,Unemployed,Jain,General
18671,18671,Deepak Bhat,51,M,Business,Muslim,General
18673,18673,Joseph Murthy,51,F,Farmer,Hindu,OBC
18675,18675,Fatima Kulkarni,42,M,Govt Employee,Christian,General
18677,18677,Deepak Gowda,42,M,Unemployed,Other,General
18679,18679,Shivakumar Prasad,66,M,Farmer,Hindu,ST
18681,18681,Imran Gowda,54,M,Student,Hindu,OBC
18683,18683,Imran Kumar,44,F,Business,Christian,General
18685,18685,Yashwanth Nayak,70,F,Driver,Muslim,SC
18687,18687,Deepak Patil,69,F,Unemployed,Jain,General
18689,18689,Fatima Gowda,27,M,Farmer,Christian,SC
18691,18691,Shivakumar Patil,51,M,IT Professional,Other,Not Recorded
18693,18693,Mary Hegde,48,M,Student,Muslim,General
18695,18695,Ashwini Rao,26,M,IT Professional,Christian,ST
18697,18697,Nagaraj Gowda,53,M,IT Professional,Christian,OBC
18699,18699,Yashwanth Naik,45,F,Student,Muslim,General
18701,18701,Deepak Hegde,22,F,Unemployed,Christian,ST
18703,18703,Ravi Patil,59,M,Driver,Muslim,OBC
18705,18705,Ashwini Shetty,61,M,Student,Other,OBC
18707,18707,Rekha Nayak,31,F,Farmer,Hindu,Not Recorded
18709,18709,Prakash Reddy,49,F,Student,Muslim,SC
18711,18711,Deepak Gowda,66,F,IT Professional,Other,Not Recorded
18713,18713,Joseph Gowda,61,M,Business,Other,General
18715,18715,Manjunath Naik,64,F,Daily Wage,Jain,General
18717,18717,Bhavana Naik,67,M,Daily Wage,Muslim,SC
18719,18719,Nagaraj Nayak,33,F,Driver,Jain,General
18721,18721,Mary Shetty,55,F,Driver,Hindu,ST
18723,18723,Vinutha Kumar,37,M,Govt Employee,Christian,Not Recorded
18725,18725,Ravi Kumar,33,F,Business,Hindu,ST
18727,18727,Lakshmi Reddy,56,M,Driver,Christian,OBC
18729,18729,Lakshmi Desai,58,M,Farmer,Christian,Not Recorded
18731,18731,Manjunath Kulkarni,48,M,Daily Wage,Muslim,SC
18733,18733,Prakash Kumar,67,F,Student,Jain,SC
18735,18735,Lakshmi Nayak,18,M,Govt Employee,Hindu,Not Recorded
18737,18737,Prakash Kulkarni,62,F,Student,Jain,SC
18739,18739,Anitha Desai,48,F,Student,Other,SC
18741,18741,Suresh Desai,40,M,Unemployed,Other,Not Recorded
18743,18743,Suresh Rao,65,M,Unemployed,Other,SC
18745,18745,Shivakumar Patil,19,F,IT Professional,Other,OBC
18747,18747,Prakash Nayak,57,M,Farmer,Other,SC
18749,18749,Basavaraj Reddy,57,M,Govt Employee,Hindu,Not Recorded
18751,18751,Chetan Murthy,42,F,Student,Muslim,ST
18753,18753,Imran Murthy,51,M,Student,Christian,SC
18755,18755,Ashwini Naik,58,M,Business,Jain,SC
18757,18757,Anitha Reddy,36,M,Daily Wage,Other,General
18759,18759,Anitha Patil,36,M,Govt Employee,Muslim,SC
18761,18761,Fatima Kulkarni,45,F,Daily Wage,Other,ST
18763,18763,Suresh Murthy,40,F,Unemployed,Other,ST
18765,18765,Anitha Murthy,30,M,Farmer,Other,Not Recorded
18767,18767,Ashwini Rao,37,M,IT Professional,Other,ST
18769,18769,Rekha Gowda,29,M,Daily Wage,Hindu,General
18771,18771,Pooja Shetty,69,F,Govt Employee,Hindu,ST
18773,18773,Fatima Kulkarni,42,M,Govt Employee,Christian,SC
18775,18775,Prakash Naik,39,M,Driver,Hindu,General
18777,18777,Deepak Bhat,57,M,Farmer,Hindu,Not Recorded
18779,18779,Joseph Desai,34,F,Farmer,Christian,SC
18781,18781,Nagaraj Prasad,50,F,Farmer,Hindu,SC
18783,18783,Manjunath Bhat,28,M,Business,Other,OBC
18785,18785,Lakshmi Murthy,23,M,Student,Muslim,ST
18787,18787,Mary Bhat,67,F,Govt Employee,Jain,OBC
18789,18789,Joseph Reddy,50,M,Driver,Muslim,SC
18791,18791,Manjunath Kulkarni,40,M,Driver,Muslim,ST
18793,18793,Ravi Shetty,42,M,Daily Wage,Christian,SC
18795,18795,Anitha Shetty,59,M,Unemployed,Christian,Not Recorded
18797,18797,Rekha Bhat,65,F,Farmer,Other,OBC
18799,18799,Basavaraj Prasad,26,M,Student,Christian,OBC
18801,18801,Lakshmi Iyengar,44,F,Unemployed,Hindu,OBC
18803,18803,Manjunath Bhat,29,M,Business,Hindu,SC
18805,18805,Ravi Patil,19,M,Farmer,Jain,SC
18807,18807,Ravi Murthy,27,M,Daily Wage,Jain,SC
18809,18809,Girish Kulkarni,34,M,Driver,Other,Not Recorded
18811,18811,Imran Nayak,30,F,Driver,Other,ST
18813,18813,Ravi Rao,47,M,Govt Employee,Hindu,Not Recorded
18815,18815,Vinutha Bhat,27,M,Govt Employee,Muslim,General
18817,18817,Deepak Gowda,51,M,Farmer,Muslim,OBC
18819,18819,Prakash Kumar,57,M,Driver,Muslim,Not Recorded
18821,18821,Vinutha Rao,69,F,Govt Employee,Hindu,Not Recorded
18823,18823,Prakash Rao,60,M,IT Professional,Jain,OBC
18825,18825,Joseph Murthy,35,M,Govt Employee,Jain,SC
18827,18827,Rekha Murthy,39,F,IT Professional,Jain,General
18829,18829,Chetan Rao,46,M,Daily Wage,Jain,OBC
18831,18831,Joseph Shetty,37,M,Unemployed,Christian,OBC
18833,18833,Rekha Gowda,18,M,Student,Other,General
18835,18835,Lakshmi Gowda,43,F,Driver,Muslim,SC
18837,18837,Ashwini Prasad,45,F,Unemployed,Christian,Not Recorded
18839,18839,Joseph Kumar,69,M,Farmer,Other,ST
18841,18841,Basavaraj Murthy,62,M,Driver,Other,General
18843,18843,Ashwini Hegde,37,F,Daily Wage,Other,General
18845,18845,Rekha Iyengar,29,M,Driver,Christian,ST
18847,18847,Suresh Nayak,30,F,Student,Christian,General
18849,18849,Pooja Rao,48,F,IT Professional,Other,General
18851,18851,Nagaraj Desai,40,F,Student,Other,Not Recorded
18853,18853,Vinutha Bhat,53,M,IT Professional,Muslim,Not Recorded
18855,18855,Prakash Murthy,32,F,Student,Christian,SC
18857,18857,Bhavana Prasad,29,M,Daily Wage,Other,SC
18859,18859,Kiran Shetty,56,M,Business,Christian,SC
18861,18861,Suresh Iyengar,29,M,Student,Jain,Not Recorded
18863,18863,Kiran Kumar,56,M,Unemployed,Muslim,ST
18865,18865,Vinutha Nayak,65,F,Student,Christian,SC
18867,18867,Chetan Naik,21,M,Driver,Jain,General
18869,18869,Shivakumar Prasad,33,M,Govt Employee,Jain,OBC
18871,18871,Suresh Kumar,24,M,Daily Wage,Muslim,SC
18873,18873,Imran Reddy,60,F,Student,Other,OBC
18875,18875,Suresh Rao,70,M,Driver,Hindu,ST
18877,18877,Ashwini Nayak,30,M,Driver,Hindu,ST
18879,18879,Fatima Naik,35,M,Driver,Hindu,ST
18881,18881,Joseph Iyengar,28,M,Business,Christian,OBC
18883,18883,Vinutha Rao,28,M,Govt Employee,Muslim,OBC
18885,18885,Joseph Gowda,53,M,Student,Other,SC
18887,18887,Yashwanth Hegde,60,M,Business,Christian,General
18889,18889,Shivakumar Prasad,52,M,Business,Muslim,ST
18891,18891,Yashwanth Nayak,21,F,IT Professional,Hindu,ST
18893,18893,Lakshmi Kulkarni,26,F,Unemployed,Muslim,SC
18895,18895,Vinutha Hegde,21,F,IT Professional,Other,SC
