ArrestID,CaseMasterID,AccusedMasterID,AccusedName,ArrestType,ArrestDate,DistrictName,IOName
14730,24587,0,Vinutha Shetty,Arrest,2025-07-23,Bengaluru City,Basavaraj Bhat
14732,24589,0,Manjunath Naik,Arrest,2025-07-23,Bengaluru City,Manjunath Kulkarni
14734,24593,0,Ashwini Bhat,Arrest,2025-07-23,Bengaluru City,Pooja Gowda
14735,24595,0,Nagaraj Patil,Arrest,2025-07-23,Bengaluru City,Girish Kulkarni
14737,24599,0,Pooja Shetty,Arrest,2025-07-23,Tumakuru,Shivakumar Reddy
14739,24601,0,Joseph Rao,Arrest,2025-07-23,Kalaburagi,Imran Desai
14741,24603,0,Deepak Nayak,Arrest,2025-07-23,Bengaluru Rural,Nagaraj Prasad
14743,24605,0,Yashwanth Rao,Arrest,2025-07-23,Tumakuru,Vinutha Naik
14744,24609,0,Ashwini Desai,Arrest,2025-07-23,Bengaluru City,Mary Reddy
14746,24613,0,Girish Murthy,Arrest,2025-07-23,Bengaluru City,Yashwanth Prasad
14748,24617,0,Pooja Reddy,Arrest,2025-07-23,Bengaluru City,Ravi Hegde
14750,24621,0,Shivakumar Kulkarni,Arrest,2025-07-23,Mysuru,Nagaraj Naik
14752,24623,0,Shivakumar Bhat,Surrender,2025-07-23,Mysuru,Prakash Gowda
14754,24625,0,Yashwanth Prasad,Surrender,2025-07-23,Bengaluru City,Nagaraj Murthy
14756,24627,0,Ashwini Gowda,Arrest,2025-07-24,Raichur,Rekha Hegde
14757,24629,0,Rekha Desai,Arrest,2025-07-24,Bengaluru City,Mary Shetty
14759,24631,0,Deepak Reddy,Arrest,2025-07-24,Mysuru,Manjunath Bhat
14760,24635,0,Imran Naik,Arrest,2025-07-24,Hassan,Ashwini Naik
14762,24637,0,Prakash Bhat,Surrender,2025-07-24,Bengaluru Rural,Girish Murthy
14763,24639,0,Prakash Hegde,Arrest,2025-07-24,Bengaluru City,Joseph Kumar
14764,24641,0,Joseph Bhat,Arrest,2025-07-24,Belagavi,Basavaraj Patil
14768,24649,0,Deepak Rao,Arrest,2025-07-24,Raichur,Basavaraj Iyengar
14769,24651,0,Prakash Hegde,Arrest,2025-07-24,Bengaluru City,Lakshmi Desai
14770,24653,0,Fatima Kumar,Arrest,2025-07-25,Bengaluru Rural,Chetan Murthy
14772,24655,0,Pooja Naik,Arrest,2025-07-25,Mysuru,Kiran Rao
14776,24661,0,Prakash Prasad,Surrender,2025-07-25,Belagavi,Manjunath Shetty
14777,24667,0,Shivakumar Murthy,Surrender,2025-07-25,Vijayapura,Mary Naik
14779,24669,0,Ashwini Reddy,Arrest,2025-07-25,Bengaluru City,Bhavana Rao
14781,24671,0,Lakshmi Naik,Arrest,2025-07-25,Bengaluru City,Yashwanth Hegde
14783,24673,0,Ravi Gowda,Arrest,2025-07-25,Hubballi-Dharwad,Chetan Hegde
14787,24679,0,Suresh Prasad,Arrest,2025-07-25,Hubballi-Dharwad,Shivakumar Naik
14788,24681,0,Ashwini Shetty,Arrest,2025-07-25,Udupi,Vinutha Bhat
14789,24683,0,Anitha Gowda,Arrest,2025-07-25,Bengaluru City,Suresh Gowda
14793,24691,0,Shivakumar Kumar,Surrender,2025-07-26,Bengaluru City,Yashwanth Nayak
14794,24695,0,Prakash Gowda,Arrest,2025-07-26,Bengaluru City,Anitha Iyengar
14795,24697,0,Deepak Patil,Arrest,2025-07-26,Bengaluru City,Lakshmi Iyengar
14796,24701,0,Lakshmi Prasad,Arrest,2025-07-26,Bengaluru Rural,Ravi Prasad
14798,24703,0,Chetan Hegde,Arrest,2025-07-26,Bengaluru City,Chetan Gowda
14801,24707,0,Nagaraj Gowda,Arrest,2025-07-26,Hubballi-Dharwad,Imran Nayak
14803,24709,0,Yashwanth Reddy,Arrest,2025-07-26,Mysuru,Imran Prasad
14804,24711,0,Fatima Murthy,Arrest,2025-07-26,Mysuru,Joseph Kulkarni
14806,24713,0,Rekha Patil,Arrest,2025-07-26,Bengaluru City,Joseph Hegde
14807,24715,0,Vinutha Gowda,Arrest,2025-07-26,Mysuru,Rekha Bhat
14808,24719,0,Yashwanth Shetty,Arrest,2025-07-26,Mysuru,Anitha Patil
14810,24721,0,Suresh Iyengar,Arrest,2025-07-26,Bengaluru City,Joseph Nayak
14812,24723,0,Joseph Prasad,Arrest,2025-07-26,Bengaluru City,Rekha Patil
14814,24725,0,Prakash Hegde,Arrest,2025-07-26,Bengaluru City,Deepak Gowda
14815,24727,0,Manjunath Prasad,Arrest,2025-07-26,Bengaluru City,Nagaraj Bhat
14817,24729,0,Imran Gowda,Arrest,2025-07-26,Hassan,Bhavana Murthy
14818,24731,0,Nagaraj Kulkarni,Arrest,2025-07-26,Bengaluru Rural,Suresh Iyengar
14822,24741,0,Kiran Hegde,Arrest,2025-07-27,Shivamogga,Bhavana Prasad
14823,24743,0,Deepak Prasad,Surrender,2025-07-27,Bengaluru City,Kiran Shetty
14825,24745,0,Girish Murthy,Arrest,2025-07-27,Belagavi,Girish Reddy
14827,24747,0,Anitha Nayak,Arrest,2025-07-27,Bengaluru City,Prakash Murthy
14828,24749,0,Prakash Naik,Arrest,2025-07-27,Tumakuru,Manjunath Kulkarni
14829,24751,0,Bhavana Shetty,Arrest,2025-07-27,Ballari,Ashwini Rao
14831,24753,0,Ravi Naik,Arrest,2025-07-27,Belagavi,Ravi Prasad
14833,24755,0,Yashwanth Bhat,Arrest,2025-07-27,Bengaluru City,Rekha Patil
14835,24757,0,Fatima Patil,Arrest,2025-07-27,Bengaluru Rural,Yashwanth Hegde
14836,24759,0,Yashwanth Bhat,Arrest,2025-07-27,Davanagere,Chetan Iyengar
14840,24767,0,Mary Desai,Arrest,2025-07-27,Bengaluru Rural,Anitha Reddy
14842,24769,0,Fatima Reddy,Arrest,2025-07-27,Udupi,Ravi Kumar
14845,24775,0,Yashwanth Naik,Surrender,2025-07-27,Vijayapura,Shivakumar Rao
14847,24779,0,Lakshmi Prasad,Arrest,2025-07-27,Hubballi-Dharwad,Rekha Patil
14849,24781,0,Joseph Bhat,Arrest,2025-07-28,Bengaluru City,Ravi Hegde
14852,24785,0,Pooja Patil,Arrest,2025-07-28,Kalaburagi,Ravi Bhat
14857,24793,0,Shivakumar Reddy,Arrest,2025-07-28,Ballari,Shivakumar Kulkarni
14859,24797,0,Shivakumar Hegde,Arrest,2025-07-28,Kalaburagi,Suresh Hegde
14861,24799,0,Basavaraj Prasad,Arrest,2025-07-28,Ballari,Imran Desai
14862,24801,0,Ashwini Bhat,Arrest,2025-07-28,Mysuru,Nagaraj Reddy
14866,24813,0,Mary Murthy,Surrender,2025-07-29,Bengaluru City,Joseph Rao
14870,24821,0,Shivakumar Naik,Surrender,2025-07-29,Bengaluru City,Fatima Naik
14871,24823,0,Kiran Hegde,Arrest,2025-07-29,Bengaluru City,Deepak Kumar
14872,24825,0,Deepak Reddy,Surrender,2025-07-29,Belagavi,Anitha Kulkarni
14875,24833,0,Manjunath Rao,Arrest,2025-07-29,Belagavi,Vinutha Nayak
14876,24837,0,Anitha Desai,Arrest,2025-07-29,Kalaburagi,Pooja Hegde
14879,24841,0,Rekha Reddy,Surrender,2025-07-29,Mysuru,Bhavana Prasad
14880,24843,0,Yashwanth Patil,Arrest,2025-07-29,Ballari,Manjunath Murthy
14882,24845,0,Pooja Murthy,Arrest,2025-07-29,Raichur,Nagaraj Gowda
14883,24847,0,Nagaraj Desai,Arrest,2025-07-29,Tumakuru,Pooja Prasad
14885,24849,0,Anitha Shetty,Arrest,2025-07-29,Bengaluru Rural,Nagaraj Shetty
14888,24855,0,Shivakumar Desai,Arrest,2025-07-29,Bengaluru City,Prakash Shetty
14889,24857,0,Mary Hegde,Arrest,2025-07-30,Bengaluru City,Kiran Gowda
14891,24861,0,Kiran Murthy,Arrest,2025-07-30,Bengaluru City,Nagaraj Naik
14894,24865,0,Kiran Gowda,Arrest,2025-07-30,Mangaluru (DK),Deepak Bhat
14896,24867,0,Shivakumar Gowda,Arrest,2025-07-30,Mysuru,Girish Bhat
14900,24873,0,Joseph Shetty,Surrender,2025-07-30,Mysuru,Girish Nayak
14902,24875,0,Ashwini Murthy,Arrest,2025-07-30,Mysuru,Nagaraj Prasad
14905,24879,0,Chetan Kulkarni,Arrest,2025-07-30,Bengaluru Rural,Fatima Iyengar
14909,24887,0,Joseph Hegde,Arrest,2025-07-30,Mysuru,Manjunath Rao
14911,24893,0,Shivakumar Naik,Arrest,2025-07-30,Bengaluru City,Shivakumar Kumar
14913,24895,0,Imran Murthy,Arrest,2025-07-30,Bengaluru City,Fatima Shetty
14916,24903,0,Mary Iyengar,Surrender,2025-07-31,Vijayapura,Joseph Bhat
14918,24905,0,Vinutha Patil,Surrender,2025-07-31,Raichur,Fatima Bhat
14921,24911,0,Joseph Shetty,Arrest,2025-07-31,Bengaluru City,Nagaraj Naik
14923,24913,0,Vinutha Patil,Arrest,2025-07-31,Tumakuru,Basavaraj Shetty
14925,24915,0,Manjunath Reddy,Arrest,2025-07-31,Kalaburagi,Ravi Bhat
14926,24917,0,Ashwini Iyengar,Arrest,2025-07-31,Bengaluru City,Pooja Gowda
14928,24919,0,Yashwanth Rao,Arrest,2025-07-31,Mysuru,Prakash Gowda
14932,24929,0,Fatima Murthy,Surrender,2025-07-31,Bengaluru City,Suresh Kulkarni
14938,24939,0,Nagaraj Murthy,Arrest,2025-08-01,Vijayapura,Fatima Patil
14941,24943,0,Lakshmi Nayak,Arrest,2025-08-01,Davanagere,Mary Bhat
14944,24949,0,Imran Gowda,Arrest,2025-08-01,Bengaluru Rural,Rekha Shetty
14946,24953,0,Anitha Nayak,Surrender,2025-08-01,Bengaluru City,Basavaraj Kulkarni
14948,24955,0,Suresh Iyengar,Arrest,2025-08-01,Hassan,Vinutha Gowda
14951,24959,0,Pooja Iyengar,Arrest,2025-08-01,Bengaluru City,Lakshmi Prasad
14953,24961,0,Chetan Hegde,Arrest,2025-08-01,Bengaluru City,Ashwini Hegde
14954,24963,0,Fatima Naik,Arrest,2025-08-01,Bengaluru City,Yashwanth Naik
14955,24965,0,Girish Kulkarni,Arrest,2025-08-01,Bengaluru City,Lakshmi Prasad
14958,24969,0,Joseph Kumar,Arrest,2025-08-01,Bengaluru City,Lakshmi Gowda
14959,24971,0,Nagaraj Nayak,Arrest,2025-08-01,Hubballi-Dharwad,Ashwini Desai
14961,24975,0,Imran Hegde,Surrender,2025-08-01,Bengaluru City,Anitha Desai
14963,24977,0,Mary Murthy,Arrest,2025-08-01,Vijayapura,Pooja Hegde
14964,24979,0,Yashwanth Kumar,Arrest,2025-08-02,Hubballi-Dharwad,Girish Prasad
14965,24981,0,Bhavana Desai,Arrest,2025-08-02,Vijayapura,Pooja Bhat
14966,24983,0,Nagaraj Shetty,Arrest,2025-08-02,Vijayapura,Prakash Bhat
14968,24985,0,Deepak Murthy,Arrest,2025-08-02,Mysuru,Mary Hegde
14971,24991,0,Mary Bhat,Arrest,2025-08-02,Mysuru,Chetan Iyengar
14973,24993,0,Imran Murthy,Arrest,2025-08-02,Shivamogga,Vinutha Desai
14974,24995,0,Ravi Shetty,Arrest,2025-08-02,Bengaluru City,Lakshmi Desai
14977,24999,0,Ashwini Desai,Arrest,2025-08-02,Shivamogga,Rekha Nayak
14979,25003,0,Manjunath Nayak,Arrest,2025-08-02,Mysuru,Anitha Naik
14981,25005,0,Girish Rao,Arrest,2025-08-02,Tumakuru,Pooja Patil
14982,25007,0,Lakshmi Shetty,Arrest,2025-08-02,Hubballi-Dharwad,Shivakumar Bhat
14986,25013,0,Shivakumar Nayak,Arrest,2025-08-02,Shivamogga,Imran Iyengar
14988,25015,0,Joseph Murthy,Arrest,2025-08-02,Udupi,Basavaraj Reddy
14990,25017,0,Deepak Hegde,Arrest,2025-08-02,Mysuru,Imran Iyengar
14993,25021,0,Girish Desai,Arrest,2025-08-03,Bengaluru Rural,Basavaraj Patil
14995,25023,0,Girish Patil,Arrest,2025-08-03,Tumakuru,Fatima Iyengar
14997,25025,0,Ravi Hegde,Surrender,2025-08-03,Bengaluru City,Nagaraj Desai
14999,25029,0,Lakshmi Desai,Surrender,2025-08-03,Bengaluru City,Vinutha Gowda
15001,25031,0,Kiran Nayak,Arrest,2025-08-03,Belagavi,Fatima Kumar
15004,25035,0,Bhavana Rao,Surrender,2025-08-03,Mysuru,Anitha Naik
15005,25037,0,Suresh Iyengar,Arrest,2025-08-03,Raichur,Lakshmi Murthy
15008,25041,0,Vinutha Shetty,Arrest,2025-08-03,Hubballi-Dharwad,Pooja Nayak
15009,25043,0,Fatima Iyengar,Surrender,2025-08-03,Mysuru,Anitha Kumar
15011,25045,0,Yashwanth Bhat,Arrest,2025-08-03,Mysuru,Pooja Reddy
15012,25047,0,Basavaraj Nayak,Arrest,2025-08-03,Bengaluru City,Pooja Patil
15014,25049,0,Girish Gowda,Arrest,2025-08-03,Hubballi-Dharwad,Shivakumar Gowda
15016,25051,0,Deepak Prasad,Arrest,2025-08-03,Shivamogga,Bhavana Kumar
15017,25053,0,Mary Murthy,Arrest,2025-08-03,Bengaluru City,Chetan Shetty
15018,25055,0,Yashwanth Shetty,Arrest,2025-08-03,Udupi,Ashwini Hegde
15020,25057,0,Pooja Hegde,Surrender,2025-08-04,Hubballi-Dharwad,Lakshmi Hegde
15022,25059,0,Suresh Kulkarni,Arrest,2025-08-04,Bengaluru City,Manjunath Nayak
15023,25061,0,Suresh Rao,Arrest,2025-08-04,Belagavi,Imran Reddy
15025,25063,0,Rekha Shetty,Arrest,2025-08-04,Mangaluru (DK),Girish Nayak
15026,25065,0,Pooja Rao,Arrest,2025-08-04,Davanagere,Imran Bhat
15027,25067,0,Nagaraj Iyengar,Arrest,2025-08-04,Shivamogga,Anitha Gowda
15028,25069,0,Yashwanth Reddy,Arrest,2025-08-04,Bengaluru City,Ravi Bhat
15030,25071,0,Chetan Nayak,Arrest,2025-08-04,Bengaluru City,Imran Bhat
15033,25075,0,Joseph Gowda,Surrender,2025-08-04,Bengaluru City,Rekha Naik
15035,25079,0,Nagaraj Nayak,Arrest,2025-08-04,Hassan,Joseph Hegde
15038,25083,0,Vinutha Nayak,Surrender,2025-08-04,Bengaluru City,Ravi Kulkarni
15039,25085,0,Chetan Shetty,Arrest,2025-08-04,Bengaluru Rural,Ashwini Naik
15040,25087,0,Mary Desai,Arrest,2025-08-04,Bengaluru City,Kiran Kumar
15042,25093,0,Anitha Iyengar,Arrest,2025-08-04,Bengaluru City,Prakash Prasad
15044,25101,0,Bhavana Hegde,Arrest,2025-08-05,Mysuru,Kiran Gowda
15046,25103,0,Suresh Desai,Surrender,2025-08-05,Davanagere,Chetan Desai
15049,25107,0,Mary Murthy,Arrest,2025-08-05,Mangaluru (DK),Rekha Kulkarni
15052,25111,0,Girish Gowda,Arrest,2025-08-05,Mysuru,Chetan Patil
15054,25113,0,Ashwini Shetty,Surrender,2025-08-05,Bengaluru City,Pooja Naik
15055,25115,0,Lakshmi Shetty,Arrest,2025-08-05,Bengaluru City,Deepak Iyengar
15057,25117,0,Yashwanth Hegde,Arrest,2025-08-05,Belagavi,Kiran Iyengar
15058,25119,0,Pooja Bhat,Arrest,2025-08-05,Bengaluru City,Joseph Kumar
15060,25123,0,Kiran Patil,Arrest,2025-08-05,Mysuru,Anitha Naik
15062,25125,0,Rekha Iyengar,Arrest,2025-08-05,Bengaluru City,Girish Patil
15070,25141,0,Prakash Kulkarni,Arrest,2025-08-06,Mangaluru (DK),Manjunath Murthy
15071,25143,0,Shivakumar Shetty,Arrest,2025-08-06,Bengaluru City,Imran Patil
15072,25145,0,Rekha Naik,Arrest,2025-08-06,Hubballi-Dharwad,Mary Kulkarni
15074,25151,0,Manjunath Kulkarni,Arrest,2025-08-06,Bengaluru City,Ravi Patil
15075,25153,0,Girish Rao,Arrest,2025-08-06,Mysuru,Ashwini Shetty
15076,25155,0,Deepak Kumar,Arrest,2025-08-06,Ballari,Prakash Reddy
15077,25159,0,Basavaraj Naik,Surrender,2025-08-06,Udupi,Lakshmi Prasad
15079,25161,0,Pooja Hegde,Arrest,2025-08-06,Bengaluru City,Chetan Prasad
15081,25165,0,Yashwanth Bhat,Arrest,2025-08-06,Bengaluru City,Joseph Prasad
15083,25169,0,Shivakumar Gowda,Arrest,2025-08-06,Hubballi-Dharwad,Pooja Rao
15085,25171,0,Imran Kumar,Arrest,2025-08-06,Mysuru,Rekha Bhat
15086,25173,0,Yashwanth Murthy,Arrest,2025-08-06,Kalaburagi,Fatima Shetty
15088,25177,0,Bhavana Patil,Arrest,2025-08-06,Mangaluru (DK),Ashwini Gowda
15089,25179,0,Pooja Rao,Arrest,2025-08-06,Ballari,Vinutha Murthy
15091,25181,0,Kiran Kumar,Surrender,2025-08-07,Bengaluru City,Anitha Murthy
15093,25183,0,Nagaraj Hegde,Arrest,2025-08-07,Bengaluru City,Ashwini Iyengar
15095,25185,0,Rekha Rao,Arrest,2025-08-07,Kalaburagi,Fatima Murthy
15099,25193,0,Fatima Patil,Arrest,2025-08-07,Raichur,Ravi Hegde
15101,25195,0,Yashwanth Desai,Arrest,2025-08-07,Bengaluru Rural,Ravi Murthy
15102,25197,0,Bhavana Reddy,Arrest,2025-08-07,Mysuru,Vinutha Gowda
15104,25199,0,Girish Reddy,Arrest,2025-08-07,Hassan,Deepak Patil
15106,25201,0,Basavaraj Bhat,Arrest,2025-08-07,Bengaluru City,Shivakumar Kulkarni
15107,25203,0,Anitha Bhat,Arrest,2025-08-07,Tumakuru,Suresh Iyengar
15109,25205,0,Ravi Shetty,Arrest,2025-08-07,Mysuru,Prakash Hegde
15111,25207,0,Mary Reddy,Arrest,2025-08-07,Belagavi,Chetan Bhat
15113,25209,0,Deepak Gowda,Arrest,2025-08-07,Mangaluru (DK),Kiran Naik
15115,25213,0,Bhavana Reddy,Arrest,2025-08-07,Shivamogga,Deepak Naik
15118,25217,0,Bhavana Naik,Arrest,2025-08-07,Bengaluru Rural,Yashwanth Hegde
15119,25219,0,Ravi Bhat,Surrender,2025-08-07,Ballari,Nagaraj Kumar
15121,25221,0,Nagaraj Reddy,Arrest,2025-08-07,Davanagere,Basavaraj Prasad
15123,25225,0,Rekha Reddy,Arrest,2025-08-07,Tumakuru,Chetan Shetty
15124,25227,0,Lakshmi Rao,Arrest,2025-08-07,Hubballi-Dharwad,Bhavana Desai
15127,25231,0,Vinutha Patil,Arrest,2025-08-08,Belagavi,Fatima Desai
15129,25237,0,Anitha Iyengar,Surrender,2025-08-08,Shivamogga,Anitha Kulkarni
15131,25239,0,Vinutha Desai,Surrender,2025-08-08,Bengaluru City,Lakshmi Kumar
15133,25241,0,Shivakumar Desai,Arrest,2025-08-08,Hubballi-Dharwad,Prakash Kulkarni
15136,25249,0,Fatima Reddy,Arrest,2025-08-08,Vijayapura,Girish Shetty
15139,25253,0,Ashwini Murthy,Surrender,2025-08-08,Mangaluru (DK),Nagaraj Iyengar
15141,25257,0,Vinutha Hegde,Arrest,2025-08-08,Belagavi,Vinutha Naik
15143,25259,0,Lakshmi Naik,Arrest,2025-08-08,Mangaluru (DK),Deepak Murthy
15144,25261,0,Bhavana Naik,Arrest,2025-08-08,Mysuru,Mary Reddy
15145,25263,0,Prakash Hegde,Arrest,2025-08-08,Belagavi,Lakshmi Bhat
15149,25269,0,Ravi Hegde,Arrest,2025-08-08,Bengaluru City,Manjunath Hegde
15150,25271,0,Chetan Murthy,Arrest,2025-08-08,Bengaluru City,Vinutha Murthy
15152,25273,0,Chetan Hegde,Arrest,2025-08-08,Bengaluru City,Rekha Rao
15154,25277,0,Bhavana Desai,Arrest,2025-08-09,Shivamogga,Anitha Hegde
15158,25283,0,Ravi Kumar,Arrest,2025-08-09,Bengaluru City,Lakshmi Kulkarni
15159,25285,0,Prakash Gowda,Arrest,2025-08-09,Mangaluru (DK),Imran Desai
15161,25289,0,Pooja Gowda,Arrest,2025-08-09,Mysuru,Lakshmi Kumar
15163,25291,0,Yashwanth Patil,Arrest,2025-08-09,Bengaluru Rural,Bhavana Patil
15166,25299,0,Manjunath Kulkarni,Arrest,2025-08-09,Hubballi-Dharwad,Anitha Gowda
15168,25301,0,Basavaraj Reddy,Arrest,2025-08-09,Hubballi-Dharwad,Kiran Kumar
15170,25305,0,Manjunath Naik,Arrest,2025-08-09,Hubballi-Dharwad,Pooja Murthy
15171,25307,0,Girish Kumar,Arrest,2025-08-09,Bengaluru City,Lakshmi Nayak
15173,25309,0,Nagaraj Hegde,Surrender,2025-08-09,Tumakuru,Yashwanth Bhat
15178,25319,0,Chetan Bhat,Arrest,2025-08-09,Mysuru,Imran Murthy
15180,25323,0,Lakshmi Iyengar,Arrest,2025-08-09,Belagavi,Lakshmi Bhat
15182,25325,0,Mary Murthy,Surrender,2025-08-09,Hubballi-Dharwad,Anitha Reddy
15183,25327,0,Pooja Hegde,Arrest,2025-08-09,Mysuru,Shivakumar Desai
15186,25331,0,Vinutha Gowda,Arrest,2025-08-10,Mysuru,Suresh Iyengar
15188,25333,0,Imran Shetty,Arrest,2025-08-10,Hubballi-Dharwad,Prakash Hegde
15190,25335,0,Joseph Rao,Arrest,2025-08-10,Shivamogga,Chetan Patil
15192,25337,0,Basavaraj Iyengar,Arrest,2025-08-10,Davanagere,Yashwanth Kumar
15193,25339,0,Vinutha Kumar,Surrender,2025-08-10,Bengaluru City,Mary Murthy
15195,25341,0,Fatima Naik,Arrest,2025-08-10,Udupi,Girish Nayak
15197,25345,0,Shivakumar Reddy,Arrest,2025-08-10,Bengaluru City,Suresh Iyengar
15199,25347,0,Bhavana Kulkarni,Surrender,2025-08-10,Hubballi-Dharwad,Prakash Kulkarni
15201,25349,0,Bhavana Kumar,Arrest,2025-08-10,Tumakuru,Rekha Nayak
15202,25351,0,Kiran Patil,Surrender,2025-08-10,Vijayapura,Ravi Kulkarni
15204,25353,0,Suresh Prasad,Arrest,2025-08-10,Hubballi-Dharwad,Kiran Reddy
15212,25373,0,Deepak Hegde,Arrest,2025-08-11,Kalaburagi,Manjunath Desai
15215,25377,0,Kiran Murthy,Surrender,2025-08-11,Belagavi,Bhavana Kumar
15216,25381,0,Rekha Iyengar,Surrender,2025-08-11,Mangaluru (DK),Lakshmi Prasad
15218,25383,0,Ravi Rao,Arrest,2025-08-11,Mangaluru (DK),Chetan Kumar
15221,25387,0,Prakash Iyengar,Surrender,2025-08-11,Tumakuru,Anitha Murthy
15223,25389,0,Pooja Patil,Arrest,2025-08-11,Davanagere,Yashwanth Rao
15225,25395,0,Chetan Kulkarni,Arrest,2025-08-11,Bengaluru Rural,Prakash Kumar
15227,25397,0,Vinutha Gowda,Surrender,2025-08-11,Belagavi,Manjunath Kulkarni
15228,25401,0,Fatima Shetty,Arrest,2025-08-11,Bengaluru City,Girish Kumar
15231,25409,0,Ashwini Shetty,Surrender,2025-08-11,Shivamogga,Nagaraj Kulkarni
15232,25411,0,Mary Desai,Arrest,2025-08-11,Bengaluru City,Ashwini Iyengar
15234,25413,0,Vinutha Kulkarni,Arrest,2025-08-11,Hubballi-Dharwad,Fatima Gowda
15236,25417,0,Joseph Murthy,Arrest,2025-08-12,Shivamogga,Yashwanth Murthy
15239,25423,0,Ashwini Kulkarni,Arrest,2025-08-12,Udupi,Prakash Murthy
15241,25427,0,Manjunath Desai,Arrest,2025-08-12,Bengaluru City,Deepak Murthy
15243,25431,0,Mary Prasad,Surrender,2025-08-12,Mysuru,Deepak Hegde
15244,25437,0,Joseph Reddy,Arrest,2025-08-12,Bengaluru City,Pooja Patil
15245,25439,0,Prakash Prasad,Arrest,2025-08-12,Tumakuru,Manjunath Patil
15247,25441,0,Suresh Shetty,Arrest,2025-08-12,Bengaluru City,Ravi Patil
15248,25445,0,Fatima Iyengar,Arrest,2025-08-12,Udupi,Basavaraj Rao
15250,25447,0,Girish Desai,Arrest,2025-08-12,Bengaluru City,Mary Nayak
15252,25449,0,Manjunath Bhat,Arrest,2025-08-13,Mysuru,Joseph Naik
15254,25451,0,Lakshmi Prasad,Arrest,2025-08-13,Ballari,Vinutha Kulkarni
15256,25453,0,Shivakumar Shetty,Arrest,2025-08-13,Bengaluru Rural,Imran Prasad
15257,25455,0,Kiran Murthy,Arrest,2025-08-13,Bengaluru City,Fatima Naik
15259,25457,0,Chetan Naik,Arrest,2025-08-13,Kalaburagi,Ravi Rao
15261,25461,0,Joseph Murthy,Arrest,2025-08-13,Mysuru,Shivakumar Desai
15263,25465,0,Joseph Patil,Arrest,2025-08-13,Hubballi-Dharwad,Prakash Kulkarni
15266,25469,0,Anitha Desai,Arrest,2025-08-13,Hassan,Ashwini Murthy
15268,25471,0,Shivakumar Desai,Arrest,2025-08-13,Udupi,Pooja Gowda
15270,25473,0,Ravi Desai,Arrest,2025-08-13,Mysuru,Bhavana Iyengar
15272,25475,0,Joseph Nayak,Arrest,2025-08-13,Kalaburagi,Chetan Reddy
15274,25477,0,Basavaraj Hegde,Arrest,2025-08-13,Mysuru,Nagaraj Prasad
15276,25479,0,Prakash Bhat,Arrest,2025-08-13,Belagavi,Shivakumar Murthy
15277,25481,0,Anitha Patil,Arrest,2025-08-13,Bengaluru City,Prakash Bhat
15279,25485,0,Suresh Naik,Arrest,2025-08-14,Bengaluru City,Shivakumar Gowda
15281,25487,0,Pooja Kumar,Arrest,2025-08-14,Bengaluru Rural,Shivakumar Naik
15283,25489,0,Anitha Bhat,Arrest,2025-08-14,Bengaluru City,Suresh Murthy
15285,25491,0,Basavaraj Rao,Arrest,2025-08-14,Mysuru,Nagaraj Naik
15286,25493,0,Chetan Bhat,Arrest,2025-08-14,Bengaluru City,Mary Kumar
15287,25495,0,Girish Kulkarni,Arrest,2025-08-14,Udupi,Rekha Hegde
15289,25499,0,Mary Reddy,Arrest,2025-08-14,Bengaluru City,Joseph Shetty
15292,25503,0,Suresh Rao,Arrest,2025-08-14,Mangaluru (DK),Yashwanth Patil
15294,25507,0,Lakshmi Shetty,Arrest,2025-08-14,Tumakuru,Manjunath Hegde
15296,25509,0,Kiran Patil,Arrest,2025-08-14,Udupi,Anitha Iyengar
15297,25511,0,Nagaraj Rao,Arrest,2025-08-14,Bengaluru City,Suresh Patil
15300,25515,0,Prakash Reddy,Surrender,2025-08-14,Mysuru,Deepak Patil
15301,25517,0,Prakash Shetty,Arrest,2025-08-14,Kalaburagi,Fatima Iyengar
15302,25519,0,Ravi Shetty,Arrest,2025-08-14,Bengaluru City,Ravi Desai
15303,25521,0,Suresh Hegde,Arrest,2025-08-14,Bengaluru City,Suresh Patil
15306,25527,0,Ashwini Kulkarni,Surrender,2025-08-15,Mysuru,Imran Patil
15307,25529,0,Anitha Desai,Arrest,2025-08-15,Mysuru,Chetan Nayak
15311,25535,0,Vinutha Nayak,Arrest,2025-08-15,Belagavi,Nagaraj Desai
15312,25537,0,Suresh Gowda,Arrest,2025-08-15,Hubballi-Dharwad,Chetan Desai
15314,25545,0,Vinutha Rao,Arrest,2025-08-15,Bengaluru City,Ravi Naik
15316,25547,0,Anitha Naik,Arrest,2025-08-15,Mysuru,Deepak Kumar
15317,25551,0,Kiran Shetty,Arrest,2025-08-15,Bengaluru City,Basavaraj Patil
15320,25555,0,Fatima Nayak,Arrest,2025-08-15,Mangaluru (DK),Rekha Hegde
15321,25557,0,Chetan Patil,Arrest,2025-08-15,Bengaluru City,Anitha Kumar
15323,25561,0,Manjunath Naik,Arrest,2025-08-15,Belagavi,Rekha Rao
15326,25567,0,Rekha Bhat,Arrest,2025-08-16,Belagavi,Mary Kulkarni
15327,25569,0,Anitha Patil,Arrest,2025-08-16,Kalaburagi,Chetan Kumar
15330,25575,0,Pooja Murthy,Arrest,2025-08-16,Mysuru,Kiran Murthy
15331,25577,0,Bhavana Nayak,Arrest,2025-08-16,Tumakuru,Pooja Rao
